yr,periodDesc,rgDesc,rtTitle,cmdCode,cmdDescE,Subregion,Region,TradeValue,rtLat,rtLon,ptLon,ptLat
2009,2009,Re-Export,Saudi Arabia,11,Products of the milling industry; malt; starches; inulin; wheat gluten,Southern Asia,Asia,28536,25.6242618,42.3528328,25.499703063807168,75.5024015339642
2009,2009,Re-Export,Saudi Arabia,11,Products of the milling industry; malt; starches; inulin; wheat gluten,Sub-Saharan Africa,Africa,193618,25.6242618,42.3528328,6.06272746187266,22.727528470146083
2009,2009,Re-Export,Saudi Arabia,11,Products of the milling industry; malt; starches; inulin; wheat gluten,World,World,486446,25.6242618,42.3528328,,
