yr,periodDesc,rgDesc,rtTitle,ptTitle,cmdCode,cmdDescE,TradeValue,Unnamed: 0,rtLat,rtLon,ptLat,ptLon
2021,2021.0,Export,Oman,World,36.0,Explosives; pyrotechnic products; matches; pyrophoric alloys; certain combustible preparations,5937604.0,,21.0000287,57.0036901,-36.8535712,174.7456809
2021,2021.0,Export,Oman,Czechia,36.0,Explosives; pyrotechnic products; matches; pyrophoric alloys; certain combustible preparations,2.0,,21.0000287,57.0036901,49.7439047,15.3381061
2021,2021.0,Export,Oman,Iran,36.0,Explosives; pyrotechnic products; matches; pyrophoric alloys; certain combustible preparations,23219.0,,21.0000287,57.0036901,32.6475314,54.5643516
2021,2021.0,Export,Oman,Qatar,36.0,Explosives; pyrotechnic products; matches; pyrophoric alloys; certain combustible preparations,108252.0,,21.0000287,57.0036901,25.3336984,51.2295295
2021,2021.0,Export,Oman,Somalia,36.0,Explosives; pyrotechnic products; matches; pyrophoric alloys; certain combustible preparations,80317.0,,21.0000287,57.0036901,8.3676771,49.083416
2021,2021.0,Export,Oman,United Arab Emirates,36.0,Explosives; pyrotechnic products; matches; pyrophoric alloys; certain combustible preparations,5503854.0,,21.0000287,57.0036901,24.0002488,53.9994829
2021,2021.0,Export,Oman,Yemen,36.0,Explosives; pyrotechnic products; matches; pyrophoric alloys; certain combustible preparations,221958.0,,21.0000287,57.0036901,16.3471243,47.8915271
