yr,periodDesc,rgDesc,rtTitle,ptTitle,cmdCode,cmdDescE,TradeValue,Unnamed: 0,rtLat,rtLon,ptLat,ptLon
2010,2010.0,Export,Qatar,World,11.0,Products of the milling industry; malt; starches; inulin,3913123.0,,25.3336984,51.2295295,-36.8535712,174.7456809
2010,2010.0,Export,Qatar,Bahrain,11.0,Products of the milling industry; malt; starches; inulin,109229.0,,25.3336984,51.2295295,26.1551249,50.5344606
2010,2010.0,Export,Qatar,Kuwait,11.0,Products of the milling industry; malt; starches; inulin,83688.0,,25.3336984,51.2295295,29.2733964,47.4979476
2010,2010.0,Export,Qatar,Malaysia,11.0,Products of the milling industry; malt; starches; inulin,29720.0,,25.3336984,51.2295295,4.5693754,102.2656823
2010,2010.0,Export,Qatar,Saudi Arabia,11.0,Products of the milling industry; malt; starches; inulin,3262712.0,,25.3336984,51.2295295,25.6242618,42.3528328
2010,2010.0,Export,Qatar,United Arab Emirates,11.0,Products of the milling industry; malt; starches; inulin,427773.0,,25.3336984,51.2295295,24.0002488,53.9994829
