yr,periodDesc,rgDesc,rtTitle,cmdCode,cmdDescE,Subregion_export,Region_export,TradeValue_export,rtLat,rtLon,ptLon,ptLat,mid,Subregion_import,Region_import,TradeValue_import
2008.0,2008.0,Export,Bahrain,1.0,Live animals,World,World,2253863.0,26.1551249,50.5344606,,,12008Bahrain,World,World,93284274.0
2008.0,2008.0,Export,Bahrain,2.0,Meat and edible meat offal,World,World,6584454.0,26.1551249,50.5344606,,,22008Bahrain,World,World,99172488.0
2008.0,2008.0,Export,Bahrain,3.0,"Fish and crustaceans, molluscs and other aquatic invertebrates",World,World,20170176.0,26.1551249,50.5344606,,,32008Bahrain,World,World,12716891.0
2008.0,2008.0,Export,Bahrain,4.0,Dairy produce; birds eggs; natural honey;,World,World,111624608.0,26.1551249,50.5344606,,,42008Bahrain,World,World,206250377.0
2008.0,2008.0,Export,Bahrain,6.0,Live trees and other plants;,World,World,505.0,26.1551249,50.5344606,,,62008Bahrain,World,World,7473631.0
2008.0,2008.0,Export,Bahrain,7.0,Edible vegetables and certain roots and tubers,World,World,2531435.0,26.1551249,50.5344606,,,72008Bahrain,World,World,53118451.0
2008.0,2008.0,Export,Bahrain,8.0,Edible fruit and nuts; peel of citrus fruit or melons,World,World,3033612.0,26.1551249,50.5344606,,,82008Bahrain,World,World,65718719.0
2008.0,2008.0,Export,Bahrain,9.0,"Coffee, tea, matΦ and spices",World,World,1381998.0,26.1551249,50.5344606,,,92008Bahrain,World,World,20536670.0
2008.0,2008.0,Export,Bahrain,10.0,Cereals,World,World,319755.0,26.1551249,50.5344606,,,102008Bahrain,World,World,121418812.0
2008.0,2008.0,Export,Bahrain,11.0,Products of the milling industry; malt; starches; inulin,World,World,105734.0,26.1551249,50.5344606,,,112008Bahrain,World,World,6247769.0
2008.0,2008.0,Export,Bahrain,12.0,Oil seeds and oleaginous fruits,World,World,43851.0,26.1551249,50.5344606,,,122008Bahrain,World,World,8137114.0
2008.0,2008.0,Export,Bahrain,13.0,"Lac; gums, resins and other vegetable saps and extracts",World,World,48542.0,26.1551249,50.5344606,,,132008Bahrain,World,World,1237421.0
2008.0,2008.0,Export,Bahrain,14.0,Vegetable plaiting materials; vegetable products nes,World,World,33308.0,26.1551249,50.5344606,,,142008Bahrain,World,World,424414.0
2008.0,2008.0,Export,Bahrain,15.0,Animal or vegetable fats and oils,World,World,233300.0,26.1551249,50.5344606,,,152008Bahrain,World,World,40159217.0
2008.0,2008.0,Export,Bahrain,16.0,"Preparations of meat, of fish or of crustaceans",World,World,239335.0,26.1551249,50.5344606,,,162008Bahrain,World,World,35983517.0
2008.0,2008.0,Export,Bahrain,17.0,Sugars and sugar confectionery,World,World,13321281.0,26.1551249,50.5344606,,,172008Bahrain,World,World,35009758.0
2008.0,2008.0,Export,Bahrain,18.0,Cocoa and cocoa preparations,World,World,313162.0,26.1551249,50.5344606,,,182008Bahrain,World,World,26162778.0
2008.0,2008.0,Export,Bahrain,19.0,"Preparations of cereals, flour, starch or milk; bakers' wares",World,World,10404746.0,26.1551249,50.5344606,,,192008Bahrain,World,World,67003933.0
2008.0,2008.0,Export,Bahrain,20.0,"Preparations of vegetables, fruit or nuts",World,World,13094494.0,26.1551249,50.5344606,,,202008Bahrain,World,World,55169330.0
2008.0,2008.0,Export,Bahrain,21.0,Miscellaneous edible preparations,World,World,77922271.0,26.1551249,50.5344606,,,212008Bahrain,World,World,57283337.0
2008.0,2008.0,Export,Bahrain,22.0,"Beverages, spirits and vinegar",World,World,15179927.0,26.1551249,50.5344606,,,222008Bahrain,World,World,103021013.0
2008.0,2008.0,Export,Bahrain,23.0,Residues and waste from the food industries,World,World,68971.0,26.1551249,50.5344606,,,232008Bahrain,World,World,5876243.0
2008.0,2008.0,Export,Bahrain,24.0,Tobacco and manufactured tobacco substitutes,World,World,5049792.0,26.1551249,50.5344606,,,242008Bahrain,World,World,51715466.0
2008.0,2008.0,Export,Bahrain,25.0,Salt; sulfur; earths and stone; plastering materials,World,World,2490062.0,26.1551249,50.5344606,,,252008Bahrain,World,World,138498105.0
2008.0,2008.0,Export,Bahrain,26.0,"Ores, slag and ash",World,World,633860135.0,26.1551249,50.5344606,,,262008Bahrain,World,World,418457082.0
2008.0,2008.0,Export,Bahrain,27.0,"Mineral fuels, mineral oils and products of their distillation",World,World,8685830782.0,26.1551249,50.5344606,,,272008Bahrain,World,World,8166429953.0
2008.0,2008.0,Export,Bahrain,28.0,Inorganic chemicals,World,World,48716689.0,26.1551249,50.5344606,,,282008Bahrain,World,World,743164376.0
2008.0,2008.0,Export,Bahrain,29.0,Organic chemicals,World,World,121864968.0,26.1551249,50.5344606,,,292008Bahrain,World,World,29892519.0
2008.0,2008.0,Export,Bahrain,30.0,Pharmaceutical products,World,World,1360224.0,26.1551249,50.5344606,,,302008Bahrain,World,World,135599418.0
2008.0,2008.0,Export,Bahrain,31.0,Fertilizers,World,World,300422192.0,26.1551249,50.5344606,,,312008Bahrain,World,World,4552171.0
2008.0,2008.0,Export,Bahrain,32.0,Tanning or dyeing extracts,World,World,1772532.0,26.1551249,50.5344606,,,322008Bahrain,World,World,64317299.0
2008.0,2008.0,Export,Bahrain,33.0,"Essential oils and resinoids; perfumery, cosmetic or toilet preparations",World,World,27866304.0,26.1551249,50.5344606,,,332008Bahrain,World,World,97668136.0
2008.0,2008.0,Export,Bahrain,35.0,Albuminoidal substances; modified starches; glues; enzymes,World,World,104122.0,26.1551249,50.5344606,,,352008Bahrain,World,World,9999898.0
2008.0,2008.0,Export,Bahrain,37.0,Photographic or cinematographic goods,World,World,12319.0,26.1551249,50.5344606,,,372008Bahrain,World,World,13634474.0
2008.0,2008.0,Export,Bahrain,38.0,Miscellaneous chemical products,World,World,28414391.0,26.1551249,50.5344606,,,382008Bahrain,World,World,66619322.0
2008.0,2008.0,Export,Bahrain,39.0,Plastics and articles thereof,World,World,111238342.0,26.1551249,50.5344606,,,392008Bahrain,World,World,243379168.0
2008.0,2008.0,Export,Bahrain,40.0,Rubber and articles thereof,World,World,12990037.0,26.1551249,50.5344606,,,402008Bahrain,World,World,67324413.0
2008.0,2008.0,Export,Bahrain,41.0,Raw hides and skins (other than fur skins) and leather,World,World,392303.0,26.1551249,50.5344606,,,412008Bahrain,World,World,609334.0
2008.0,2008.0,Export,Bahrain,42.0,Articles of leather; saddlery and harness,World,World,231332.0,26.1551249,50.5344606,,,422008Bahrain,World,World,33550124.0
2008.0,2008.0,Export,Bahrain,44.0,Wood and articles of wood; wood charcoal,World,World,1631947.0,26.1551249,50.5344606,,,442008Bahrain,World,World,114316534.0
2008.0,2008.0,Export,Bahrain,45.0,Cork and articles of cork,World,World,74319.0,26.1551249,50.5344606,,,452008Bahrain,World,World,760313.0
2008.0,2008.0,Export,Bahrain,46.0,"Manufactures of straw, of esparto or of other plaiting materials",World,World,4867.0,26.1551249,50.5344606,,,462008Bahrain,World,World,1465878.0
2008.0,2008.0,Export,Bahrain,47.0,Pulp of wood or of other fibrous cellulose material,World,World,1231370.0,26.1551249,50.5344606,,,472008Bahrain,World,World,9108280.0
