yr,periodDesc,rgDesc,rtTitle,ptTitle,cmdCode,cmdDescE,TradeValue,rtLat,rtLon,ptLat,ptLon
2016,2016,Export,Qatar,World,76,Aluminium and articles thereof,1154760356,25.3336984,51.2295295,-36.8535712,174.7456809
2016,2016,Export,Qatar,Algeria,76,Aluminium and articles thereof,215309,25.3336984,51.2295295,28.0000272,2.9999825
2016,2016,Export,Qatar,Australia,76,Aluminium and articles thereof,44473077,25.3336984,51.2295295,-24.7761086,134.755
2016,2016,Export,Qatar,Austria,76,Aluminium and articles thereof,2654179,25.3336984,51.2295295,47.59397,14.12456
2016,2016,Export,Qatar,Bahrain,76,Aluminium and articles thereof,1656690,25.3336984,51.2295295,26.1551249,50.5344606
2016,2016,Export,Qatar,Belgium,76,Aluminium and articles thereof,475586,25.3336984,51.2295295,50.6402809,4.6667145
2016,2016,Export,Qatar,Bosnia Herzegovina,76,Aluminium and articles thereof,1280083,25.3336984,51.2295295,44.3053476,17.5961467
2016,2016,Export,Qatar,Brazil,76,Aluminium and articles thereof,96390,25.3336984,51.2295295,-10.3333333,-53.2
2016,2016,Export,Qatar,Sri Lanka,76,Aluminium and articles thereof,738181,25.3336984,51.2295295,7.5554942,80.7137847
2016,2016,Export,Qatar,Chile,76,Aluminium and articles thereof,203865,25.3336984,51.2295295,-31.7613365,-71.3187697
2016,2016,Export,Qatar,China,76,Aluminium and articles thereof,8967522,25.3336984,51.2295295,35.000074,104.999927
2016,2016,Export,Qatar,Colombia,76,Aluminium and articles thereof,2200363,25.3336984,51.2295295,4.099917,-72.9088133
2016,2016,Export,Qatar,Congo,76,Aluminium and articles thereof,206276,25.3336984,51.2295295,-2.9814344,23.8222636
2016,2016,Export,Qatar,Costa Rica,76,Aluminium and articles thereof,1642986,25.3336984,51.2295295,10.2735633,-84.0739102
2016,2016,Export,Qatar,Czechia,76,Aluminium and articles thereof,2412834,25.3336984,51.2295295,,
2016,2016,Export,Qatar,France,76,Aluminium and articles thereof,22533,25.3336984,51.2295295,46.603354,1.8883335
