yr,periodDesc,rgDesc,rtTitle,cmdCode,cmdDescE,Sub-region,Region,TradeValue
2012,2012,Import,Cyprus,29,Organic chemicals,Eastern Asia,Asia,20476221
2012,2012,Import,Cyprus,29,Organic chemicals,Eastern Europe,Europe,664722
2012,2012,Import,Cyprus,29,Organic chemicals,Latin America and the Caribbean,Americas,1105994
2012,2012,Import,Cyprus,29,Organic chemicals,Northern Africa,Africa,230072
2012,2012,Import,Cyprus,29,Organic chemicals,Northern America,Americas,227810
2012,2012,Import,Cyprus,29,Organic chemicals,Northern Europe,Europe,2937953
2012,2012,Import,Cyprus,29,Organic chemicals,South-eastern Asia,Asia,824357
2012,2012,Import,Cyprus,29,Organic chemicals,Southern Europe,Europe,12611488
2012,2012,Import,Cyprus,29,Organic chemicals,Sub-Saharan Africa,Africa,155879
2012,2012,Import,Cyprus,29,Organic chemicals,Western Asia,Asia,10185
2012,2012,Import,Cyprus,29,Organic chemicals,Western Europe,Europe,11836553
2012,2012,Import,Cyprus,29,Organic chemicals,World,World,76973295
