yr,periodDesc,rgDesc,rtTitle,cmdCode,cmdDescE,Subregion,Region,TradeValue,rtLat,rtLon,ptLon,ptLat
2008,2008,Re-Export,Oman,4,Dairy produce; birds eggs; natural honey;,Southern Asia,Asia,375311,21.0000287,57.0036901,25.499703063807168,75.5024015339642
2008,2008,Re-Export,Oman,4,Dairy produce; birds eggs; natural honey;,Sub-Saharan Africa,Africa,490708,21.0000287,57.0036901,6.06272746187266,22.727528470146083
2008,2008,Re-Export,Oman,4,Dairy produce; birds eggs; natural honey;,World,World,4688711,21.0000287,57.0036901,,
2008,2008,Re-Export,Oman,4,Dairy produce; birds eggs; natural honey;, Iraq, Iraq,640510,21.0000287,57.0036901,,
2008,2008,Re-Export,Oman,4,Dairy produce; birds eggs; natural honey;, Jordan, Jordan,1068513,21.0000287,57.0036901,,
2008,2008,Re-Export,Oman,4,Dairy produce; birds eggs; natural honey;, United Arab Emirates, United Arab Emirates,2064940,21.0000287,57.0036901,,
