yr,periodDesc,rgDesc,rtTitle,cmdCode,cmdDescE,Subregion,Region,TradeValue,rtLat,rtLon,ptLon,ptLat
2006,2006,Import,Syria,22,"Beverages, spirits and vinegar",Australia and New Zealand,Oceania,822,,,-16.85099460447687,133.4130365630627
2006,2006,Import,Syria,22,"Beverages, spirits and vinegar",Eastern Asia,Asia,9749,,,37.977378106878206,73.97804075806764
2006,2006,Import,Syria,22,"Beverages, spirits and vinegar",Eastern Europe,Europe,85469,,,51.67568633314729,27.673469819741847
2006,2006,Import,Syria,22,"Beverages, spirits and vinegar",Egypt,Egypt,2392639,,,,
2006,2006,Import,Syria,22,"Beverages, spirits and vinegar",Northern America,Americas,125975,,,43.897683433510366,-100.08947125585888
2006,2006,Import,Syria,22,"Beverages, spirits and vinegar",Northern Europe,Europe,1656499,,,59.36075159783851,25.01346951967388
2006,2006,Import,Syria,22,"Beverages, spirits and vinegar",Southern Europe,Europe,22801,,,40.12399607988535,20.742583178432696
2006,2006,Import,Syria,22,"Beverages, spirits and vinegar",Western Asia,Asia,54961,,,26.42921218083572,52.86847103284948
2006,2006,Import,Syria,22,"Beverages, spirits and vinegar",Western Europe,Europe,141681,,,47.92172048214207,7.866753258497997
2006,2006,Import,Syria,22,"Beverages, spirits and vinegar",World,World,16280508,,,,
2006,2006,Import,Syria,22,"Beverages, spirits and vinegar",Algeria, Algeria,12653,,,,
2006,2006,Import,Syria,22,"Beverages, spirits and vinegar",Cyprus, Cyprus,18082,,,,
2006,2006,Import,Syria,22,"Beverages, spirits and vinegar",Iraq, Iraq,4324,,,,
2006,2006,Import,Syria,22,"Beverages, spirits and vinegar",Jordan, Jordan,4249274,,,,
2006,2006,Import,Syria,22,"Beverages, spirits and vinegar",Lebanon, Lebanon,5351567,,,,
2006,2006,Import,Syria,22,"Beverages, spirits and vinegar",Morocco, Morocco,14746,,,,
2006,2006,Import,Syria,22,"Beverages, spirits and vinegar",Saudi Arabia, Saudi Arabia,390992,,,,
2006,2006,Import,Syria,22,"Beverages, spirits and vinegar",United Arab Emirates, United Arab Emirates,193180,,,,
