yr,periodDesc,rgDesc,rtTitle,cmdCode,cmdDescE,Subregion,Region,TradeValue
1999,1999,Export,Georgia,44,"Wood and articles of wood, wood charcoal",Central Asia,Asia,12532
1999,1999,Export,Georgia,44,"Wood and articles of wood, wood charcoal",Eastern Asia,Asia,228105
1999,1999,Export,Georgia,44,"Wood and articles of wood, wood charcoal",Eastern Europe,Europe,103359
1999,1999,Export,Georgia,44,"Wood and articles of wood, wood charcoal",Northern Africa,Africa,48212
1999,1999,Export,Georgia,44,"Wood and articles of wood, wood charcoal",Northern America,Americas,22279
1999,1999,Export,Georgia,44,"Wood and articles of wood, wood charcoal",Northern Europe,Europe,4261
1999,1999,Export,Georgia,44,"Wood and articles of wood, wood charcoal",Southern Asia,Asia,46718
1999,1999,Export,Georgia,44,"Wood and articles of wood, wood charcoal",Southern Europe,Europe,437487
1999,1999,Export,Georgia,44,"Wood and articles of wood, wood charcoal",Western Asia,Asia,4288138
1999,1999,Export,Georgia,44,"Wood and articles of wood, wood charcoal",Western Europe,Europe,109761
1999,1999,Export,Georgia,44,"Wood and articles of wood, wood charcoal",World,World,5606073
