yr,periodDesc,rgDesc,rtTitle,cmdCode,cmdDescE,Subregion,Region,TradeValue,rtLat,rtLon,ptLon,ptLat
2018,2018,Export,Bahrain,25,"Salt; sulphur; earths, stone; plastering materials, lime and cement",Eastern Asia,Asia,33654,26.1551249,50.5344606,37.977378106878206,73.97804075806764
2018,2018,Export,Bahrain,25,"Salt; sulphur; earths, stone; plastering materials, lime and cement",Micronesia,Oceania,18,26.1551249,50.5344606,6.418559504495792,157.6364476938912
2018,2018,Export,Bahrain,25,"Salt; sulphur; earths, stone; plastering materials, lime and cement",Northern America,Americas,2530,26.1551249,50.5344606,43.897683433510366,-100.08947125585888
2018,2018,Export,Bahrain,25,"Salt; sulphur; earths, stone; plastering materials, lime and cement",Northern Europe,Europe,299999,26.1551249,50.5344606,59.36075159783851,25.01346951967388
2018,2018,Export,Bahrain,25,"Salt; sulphur; earths, stone; plastering materials, lime and cement",Sub-Saharan Africa,Africa,34909,26.1551249,50.5344606,6.06272746187266,22.727528470146083
2018,2018,Export,Bahrain,25,"Salt; sulphur; earths, stone; plastering materials, lime and cement",Western Asia,Asia,11850,26.1551249,50.5344606,26.42921218083572,52.86847103284948
2018,2018,Export,Bahrain,25,"Salt; sulphur; earths, stone; plastering materials, lime and cement",World,World,952245,26.1551249,50.5344606,,
2018,2018,Export,Bahrain,25,"Salt; sulphur; earths, stone; plastering materials, lime and cement", Djibouti, Djibouti,39,26.1551249,50.5344606,,
2018,2018,Export,Bahrain,25,"Salt; sulphur; earths, stone; plastering materials, lime and cement", Iraq, Iraq,76,26.1551249,50.5344606,,
2018,2018,Export,Bahrain,25,"Salt; sulphur; earths, stone; plastering materials, lime and cement", Kuwait, Kuwait,48477,26.1551249,50.5344606,,
2018,2018,Export,Bahrain,25,"Salt; sulphur; earths, stone; plastering materials, lime and cement", Oman, Oman,76897,26.1551249,50.5344606,,
2018,2018,Export,Bahrain,25,"Salt; sulphur; earths, stone; plastering materials, lime and cement", Saudi Arabia, Saudi Arabia,310651,26.1551249,50.5344606,,
2018,2018,Export,Bahrain,25,"Salt; sulphur; earths, stone; plastering materials, lime and cement", United Arab Emirates, United Arab Emirates,107565,26.1551249,50.5344606,,
