rtTitle,Subregion,rgDesc,TradeValue
Comoros,Afghanistan,Import,75447
Comoros,Algeria,Import,18932
Comoros,Azerbaijan,Import,71557
Comoros,Djibouti,Import,29206
Comoros,Georgia,Import,189
Comoros,Jordan,Import,137
Comoros,Kuwait,Export,1697
Comoros,Kuwait,Import,553259
Comoros,Lebanon,Import,38071
Comoros,Libya,Import,15534
Comoros,Malta,Import,9055
Comoros,Mauritania,Import,34542
Comoros,Morocco,Import,878056
Comoros,Oman,Import,35908
Comoros,Pakistan,Export,55537
Comoros,Pakistan,Import,7446392
Comoros,Saudi Arabia,Import,337378
Comoros,United Arab Emirates,Export,84476
Comoros,United Arab Emirates,Import,43338933
Comoros,Yemen,Import,169210
