yr,periodDesc,rgDesc,rtTitle,cmdCode,cmdDescE,Subregion,Region,TradeValue
2009,2009,Export,Azerbaijan,70,Glass and glassware,Australia and New Zealand,Oceania,110
2009,2009,Export,Azerbaijan,70,Glass and glassware,Central Asia,Asia,81746
2009,2009,Export,Azerbaijan,70,Glass and glassware,Eastern Asia,Asia,80
2009,2009,Export,Azerbaijan,70,Glass and glassware,Eastern Europe,Europe,8128
2009,2009,Export,Azerbaijan,70,Glass and glassware,Latin America and the Caribbean,Americas,170
2009,2009,Export,Azerbaijan,70,Glass and glassware,Northern America,Americas,1265
2009,2009,Export,Azerbaijan,70,Glass and glassware,Northern Europe,Europe,4335
2009,2009,Export,Azerbaijan,70,Glass and glassware,South-eastern Asia,Asia,885
2009,2009,Export,Azerbaijan,70,Glass and glassware,Sub-Saharan Africa,Africa,2188
2009,2009,Export,Azerbaijan,70,Glass and glassware,Western Asia,Asia,85
2009,2009,Export,Azerbaijan,70,Glass and glassware,Western Europe,Europe,145
2009,2009,Export,Azerbaijan,70,Glass and glassware,World,World,215779
