yr,periodDesc,rgDesc,rtTitle,cmdCode,cmdDescE,Subregion,Region,TradeValue,rtLat,rtLon,ptLon,ptLat
2007,2007,Import,Turkey,35,Albuminoidal substances; modified starches; glues; enzymes,Australia and New Zealand,Oceania,2888869,38.9597594,34.9249653,-16.85099460447687,133.4130365630627
2007,2007,Import,Turkey,35,Albuminoidal substances; modified starches; glues; enzymes,Eastern Asia,Asia,12270811,38.9597594,34.9249653,37.977378106878206,73.97804075806764
2007,2007,Import,Turkey,35,Albuminoidal substances; modified starches; glues; enzymes,Eastern Europe,Europe,16491237,38.9597594,34.9249653,51.67568633314729,27.673469819741847
2007,2007,Import,Turkey,35,Albuminoidal substances; modified starches; glues; enzymes,Egypt,Egypt,132,38.9597594,34.9249653,,
2007,2007,Import,Turkey,35,Albuminoidal substances; modified starches; glues; enzymes,Latin America and the Caribbean,Americas,15503313,38.9597594,34.9249653,17.925141963241547,-78.01492950057497
2007,2007,Import,Turkey,35,Albuminoidal substances; modified starches; glues; enzymes,Northern America,Americas,11952000,38.9597594,34.9249653,43.897683433510366,-100.08947125585888
2007,2007,Import,Turkey,35,Albuminoidal substances; modified starches; glues; enzymes,Northern Europe,Europe,51228718,38.9597594,34.9249653,59.36075159783851,25.01346951967388
2007,2007,Import,Turkey,35,Albuminoidal substances; modified starches; glues; enzymes,Polynesia,Oceania,10570,38.9597594,34.9249653,-5.109184731250752,167.40343615892436
2007,2007,Import,Turkey,35,Albuminoidal substances; modified starches; glues; enzymes,South-eastern Asia,Asia,4750623,38.9597594,34.9249653,10.528384761701911,103.08333472012376
2007,2007,Import,Turkey,35,Albuminoidal substances; modified starches; glues; enzymes,Southern Asia,Asia,124800,38.9597594,34.9249653,25.499703063807168,75.5024015339642
2007,2007,Import,Turkey,35,Albuminoidal substances; modified starches; glues; enzymes,Southern Europe,Europe,46810557,38.9597594,34.9249653,40.12399607988535,20.742583178432696
2007,2007,Import,Turkey,35,Albuminoidal substances; modified starches; glues; enzymes,Sub-Saharan Africa,Africa,99368,38.9597594,34.9249653,6.06272746187266,22.727528470146083
2007,2007,Import,Turkey,35,Albuminoidal substances; modified starches; glues; enzymes,Western Asia,Asia,249950,38.9597594,34.9249653,26.42921218083572,52.86847103284948
2007,2007,Import,Turkey,35,Albuminoidal substances; modified starches; glues; enzymes,Western Europe,Europe,149079510,38.9597594,34.9249653,47.92172048214207,7.866753258497997
2007,2007,Import,Turkey,35,Albuminoidal substances; modified starches; glues; enzymes,World,World,326579566,38.9597594,34.9249653,,
2007,2007,Import,Turkey,35,Albuminoidal substances; modified starches; glues; enzymes,Algeria, Algeria,99468,38.9597594,34.9249653,,
2007,2007,Import,Turkey,35,Albuminoidal substances; modified starches; glues; enzymes,Azerbaijan, Azerbaijan,1819,38.9597594,34.9249653,,
2007,2007,Import,Turkey,35,Albuminoidal substances; modified starches; glues; enzymes,Israel, Israel,4382099,38.9597594,34.9249653,,
2007,2007,Import,Turkey,35,Albuminoidal substances; modified starches; glues; enzymes,Jordan, Jordan,1813,38.9597594,34.9249653,,
2007,2007,Import,Turkey,35,Albuminoidal substances; modified starches; glues; enzymes,Lebanon, Lebanon,351,38.9597594,34.9249653,,
2007,2007,Import,Turkey,35,Albuminoidal substances; modified starches; glues; enzymes,Malta, Malta,6573,38.9597594,34.9249653,,
2007,2007,Import,Turkey,35,Albuminoidal substances; modified starches; glues; enzymes,Pakistan, Pakistan,1981986,38.9597594,34.9249653,,
2007,2007,Import,Turkey,35,Albuminoidal substances; modified starches; glues; enzymes,Saudi Arabia, Saudi Arabia,959299,38.9597594,34.9249653,,
2007,2007,Import,Turkey,35,Albuminoidal substances; modified starches; glues; enzymes,United Arab Emirates, United Arab Emirates,97395,38.9597594,34.9249653,,
