yr,periodDesc,rgDesc,rtTitle,ptTitle,cmdCode,cmdDescE,TradeValue,Unnamed: 0,rtLat,rtLon,ptLat,ptLon
2010,2010.0,Export,Georgia,World,11.0,Products of the milling industry; malt; starches; inulin; wheat gluten,2175871.0,,32.3293809,-83.1137366,-36.8535712,174.7456809
2010,2010.0,Export,Georgia,Azerbaijan,11.0,Products of the milling industry; malt; starches; inulin; wheat gluten,112963.0,,32.3293809,-83.1137366,40.3936294,47.7872508
2010,2010.0,Export,Georgia,Australia,11.0,Products of the milling industry; malt; starches; inulin; wheat gluten,58894.0,,32.3293809,-83.1137366,-24.7761086,134.755
2010,2010.0,Export,Georgia,Armenia,11.0,Products of the milling industry; malt; starches; inulin; wheat gluten,322362.0,,32.3293809,-83.1137366,40.7696272,44.6736646
2010,2010.0,Export,Georgia,Czechia,11.0,Products of the milling industry; malt; starches; inulin; wheat gluten,282966.0,,32.3293809,-83.1137366,49.7439047,15.3381061
2010,2010.0,Export,Georgia,France,11.0,Products of the milling industry; malt; starches; inulin; wheat gluten,636200.0,,32.3293809,-83.1137366,46.603354,1.8883335
2010,2010.0,Export,Georgia,Germany,11.0,Products of the milling industry; malt; starches; inulin; wheat gluten,660188.0,,32.3293809,-83.1137366,51.1638175,10.4478313
2010,2010.0,Export,Georgia,Netherlands,11.0,Products of the milling industry; malt; starches; inulin; wheat gluten,96000.0,,32.3293809,-83.1137366,52.2434979,5.6343227
2010,2010.0,Export,Georgia,Poland,11.0,Products of the milling industry; malt; starches; inulin; wheat gluten,5700.0,,32.3293809,-83.1137366,52.215933,19.134422
2010,2010.0,Export,Georgia,Turkey,11.0,Products of the milling industry; malt; starches; inulin; wheat gluten,597.0,,32.3293809,-83.1137366,38.9597594,34.9249653
