yr,periodDesc,rgDesc,rtTitle,ptTitle,cmdCode,cmdDescE,TradeValue,Unnamed: 0,rtLat,rtLon,ptLat,ptLon
2017,2017.0,Import,Algeria,World,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",3439656839.0,,28.0000272,2.9999825,-36.8535712,174.7456809
2017,2017.0,Import,Algeria,Albania,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",3989.0,,28.0000272,2.9999825,41.000028,19.9999619
2017,2017.0,Import,Algeria,Angola,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",18185.0,,28.0000272,2.9999825,-11.8775768,17.5691241
2017,2017.0,Import,Algeria,Antigua and Barbuda,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",411.0,,28.0000272,2.9999825,17.2234721,-61.9554608
2017,2017.0,Import,Algeria,Argentina,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",1969690.0,,28.0000272,2.9999825,-34.9964963,-64.9672817
2017,2017.0,Import,Algeria,Australia,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",92737.0,,28.0000272,2.9999825,-24.7761086,134.755
2017,2017.0,Import,Algeria,Austria,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",96665530.0,,28.0000272,2.9999825,47.59397,14.12456
2017,2017.0,Import,Algeria,Belgium,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",3440801.0,,28.0000272,2.9999825,50.6402809,4.6667145
2017,2017.0,Import,Algeria,Bosnia Herzegovina,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",52399.0,,28.0000272,2.9999825,44.3053476,17.5961467
2017,2017.0,Import,Algeria,Brazil,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",2826446.0,,28.0000272,2.9999825,-10.3333333,-53.2
2017,2017.0,Import,Algeria,Bulgaria,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",284163.0,,28.0000272,2.9999825,42.6073975,25.4856617
2017,2017.0,Import,Algeria,Belarus,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",3939.0,,28.0000272,2.9999825,53.4250605,27.6971358
2017,2017.0,Import,Algeria,Cambodia,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",2904.0,,28.0000272,2.9999825,12.5433216,104.8144914
2017,2017.0,Import,Algeria,Canada,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",4145913.0,,28.0000272,2.9999825,61.0666922,-107.991707
2017,2017.0,Import,Algeria,Sri Lanka,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",26216.0,,28.0000272,2.9999825,7.5554942,80.7137847
2017,2017.0,Import,Algeria,China,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",339898469.0,,28.0000272,2.9999825,35.000074,104.999927
2017,2017.0,Import,Algeria,Croatia,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",12752.0,,28.0000272,2.9999825,45.5643442,17.0118954
2017,2017.0,Import,Algeria,Czechia,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",59415493.0,,28.0000272,2.9999825,49.7439047,15.3381061
2017,2017.0,Import,Algeria,Denmark,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",394639.0,,28.0000272,2.9999825,55.670249,10.3333283
2017,2017.0,Import,Algeria,Ecuador,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",258.0,,28.0000272,2.9999825,-1.3397668,-79.3666965
2017,2017.0,Import,Algeria,El Salvador,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",2839.0,,28.0000272,2.9999825,13.8000382,-88.9140683
2017,2017.0,Import,Algeria,Equatorial Guinea,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",3.0,,28.0000272,2.9999825,1.613172,10.5170357
2017,2017.0,Import,Algeria,Eritrea,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",379.0,,28.0000272,2.9999825,15.9500319,37.9999668
2017,2017.0,Import,Algeria,Estonia,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",2835.0,,28.0000272,2.9999825,58.7523778,25.3319078
2017,2017.0,Import,Algeria,Falkland Isds (Malvinas),87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",164.0,,28.0000272,2.9999825,,
2017,2017.0,Import,Algeria,Finland,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",77566.0,,28.0000272,2.9999825,63.2467777,25.9209164
2017,2017.0,Import,Algeria,France,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",191976287.0,,28.0000272,2.9999825,46.603354,1.8883335
2017,2017.0,Import,Algeria,Georgia,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",4991.0,,28.0000272,2.9999825,32.3293809,-83.1137366
2017,2017.0,Import,Algeria,Gambia,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",284.0,,28.0000272,2.9999825,13.470062,-15.4900464
2017,2017.0,Import,Algeria,Germany,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",824652685.0,,28.0000272,2.9999825,51.1638175,10.4478313
2017,2017.0,Import,Algeria,Greece,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",372563.0,,28.0000272,2.9999825,38.9953683,21.9877132
2017,2017.0,Import,Algeria,"China, Hong Kong SAR",87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",1700.0,,28.0000272,2.9999825,22.350627,114.1849161
2017,2017.0,Import,Algeria,Hungary,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",6288320.0,,28.0000272,2.9999825,47.1817585,19.5060937
2017,2017.0,Import,Algeria,Iceland,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",551.0,,28.0000272,2.9999825,64.9841821,-18.1059013
2017,2017.0,Import,Algeria,Indonesia,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",351664.0,,28.0000272,2.9999825,-2.4833826,117.8902853
2017,2017.0,Import,Algeria,Iran,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",1249497.0,,28.0000272,2.9999825,32.6475314,54.5643516
2017,2017.0,Import,Algeria,Ireland,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",10786.0,,28.0000272,2.9999825,52.865196,-7.9794599
2017,2017.0,Import,Algeria,Italy,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",117679221.0,,28.0000272,2.9999825,42.6384261,12.674297
2017,2017.0,Import,Algeria,Japan,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",54008933.0,,28.0000272,2.9999825,36.5748441,139.2394179
2017,2017.0,Import,Algeria,Jordan,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",5033.0,,28.0000272,2.9999825,31.1667049,36.941628
2017,2017.0,Import,Algeria,Dem. People's Rep. of Korea,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",60857.0,,28.0000272,2.9999825,,
2017,2017.0,Import,Algeria,Rep. of Korea,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",365410857.0,,28.0000272,2.9999825,,
2017,2017.0,Import,Algeria,Lebanon,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",5278.0,,28.0000272,2.9999825,33.8750629,35.843409
2017,2017.0,Import,Algeria,Latvia,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",1752.0,,28.0000272,2.9999825,56.8406494,24.7537645
2017,2017.0,Import,Algeria,Lithuania,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",17458.0,,28.0000272,2.9999825,55.3500003,23.7499997
2017,2017.0,Import,Algeria,Luxembourg,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",239183.0,,28.0000272,2.9999825,49.8158683,6.1296751
2017,2017.0,Import,Algeria,Malaysia,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",479777.0,,28.0000272,2.9999825,4.5693754,102.2656823
2017,2017.0,Import,Algeria,Maldives,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",15.0,,28.0000272,2.9999825,3.7203503,73.2244152
2017,2017.0,Import,Algeria,Malta,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",42.0,,28.0000272,2.9999825,35.8885993,14.4476911
2017,2017.0,Import,Algeria,Mauritania,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",3272.0,,28.0000272,2.9999825,20.2540382,-9.2399263
2017,2017.0,Import,Algeria,Mexico,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",1057714.0,,28.0000272,2.9999825,23.6585116,-102.0077097
2017,2017.0,Import,Algeria,"Other Asia, nes",87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",9649314.0,,28.0000272,2.9999825,,
2017,2017.0,Import,Algeria,Mongolia,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",21323.0,,28.0000272,2.9999825,46.8250388,103.8499736
2017,2017.0,Import,Algeria,Morocco,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",2915141.0,,28.0000272,2.9999825,31.1728205,-7.3362482
2017,2017.0,Import,Algeria,Netherlands,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",6312935.0,,28.0000272,2.9999825,52.2434979,5.6343227
2017,2017.0,Import,Algeria,Norway,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",335862.0,,28.0000272,2.9999825,60.5000209,9.0999715
2017,2017.0,Import,Algeria,Pakistan,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",8147.0,,28.0000272,2.9999825,30.3308401,71.247499
2017,2017.0,Import,Algeria,Peru,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",5.0,,28.0000272,2.9999825,-6.8699697,-75.0458515
2017,2017.0,Import,Algeria,Philippines,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",54436.0,,28.0000272,2.9999825,12.7503486,122.7312101
2017,2017.0,Import,Algeria,Poland,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",93521990.0,,28.0000272,2.9999825,52.215933,19.134422
2017,2017.0,Import,Algeria,Portugal,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",2793063.0,,28.0000272,2.9999825,39.6621648,-8.1353519
2017,2017.0,Import,Algeria,Qatar,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",2707.0,,28.0000272,2.9999825,25.3336984,51.2295295
2017,2017.0,Import,Algeria,Romania,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",479240645.0,,28.0000272,2.9999825,45.9852129,24.6859225
2017,2017.0,Import,Algeria,Russian Federation,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",91518581.0,,28.0000272,2.9999825,64.6863136,97.7453061
2017,2017.0,Import,Algeria,San Marino,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",1453.0,,28.0000272,2.9999825,43.9458623,12.458306
2017,2017.0,Import,Algeria,Saudi Arabia,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",44590.0,,28.0000272,2.9999825,25.6242618,42.3528328
2017,2017.0,Import,Algeria,Serbia,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",804352.0,,28.0000272,2.9999825,44.1534121,20.55144
2017,2017.0,Import,Algeria,Sierra Leone,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",817.0,,28.0000272,2.9999825,8.6400349,-11.8400269
2017,2017.0,Import,Algeria,India,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",246182105.0,,28.0000272,2.9999825,22.3511148,78.6677428
2017,2017.0,Import,Algeria,Singapore,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",1027.0,,28.0000272,2.9999825,1.357107,103.8194992
2017,2017.0,Import,Algeria,Slovakia,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",8516496.0,,28.0000272,2.9999825,48.7411522,19.4528646
2017,2017.0,Import,Algeria,Viet Nam,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",3363.0,,28.0000272,2.9999825,15.9266657,107.9650855
2017,2017.0,Import,Algeria,Slovenia,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",540275.0,,28.0000272,2.9999825,45.8133113,14.4808369
2017,2017.0,Import,Algeria,South Africa,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",3604337.0,,28.0000272,2.9999825,-28.8166236,24.991639
2017,2017.0,Import,Algeria,Spain,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",185364613.0,,28.0000272,2.9999825,39.3260685,-4.8379791
2017,2017.0,Import,Algeria,Sweden,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",11251023.0,,28.0000272,2.9999825,59.6749712,14.5208584
2017,2017.0,Import,Algeria,Switzerland,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",704579.0,,28.0000272,2.9999825,46.7985624,8.2319736
2017,2017.0,Import,Algeria,Tajikistan,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",10183957.0,,28.0000272,2.9999825,38.6281733,70.8156541
2017,2017.0,Import,Algeria,Thailand,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",6238568.0,,28.0000272,2.9999825,14.8971921,100.83273
2017,2017.0,Import,Algeria,United Arab Emirates,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",1518306.0,,28.0000272,2.9999825,24.0002488,53.9994829
2017,2017.0,Import,Algeria,Tunisia,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",12089177.0,,28.0000272,2.9999825,33.8439408,9.400138
2017,2017.0,Import,Algeria,Turkey,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",152402650.0,,28.0000272,2.9999825,38.9597594,34.9249653
2017,2017.0,Import,Algeria,Ukraine,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",14471.0,,28.0000272,2.9999825,49.4871968,31.2718321
2017,2017.0,Import,Algeria,North Macedonia,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",73151.0,,28.0000272,2.9999825,41.6171214,21.7168387
2017,2017.0,Import,Algeria,Egypt,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",487113.0,,28.0000272,2.9999825,26.2540493,29.2675469
2017,2017.0,Import,Algeria,United Kingdom,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",15446950.0,,28.0000272,2.9999825,54.7023545,-3.2765753
2017,2017.0,Import,Algeria,USA,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",24591835.0,,28.0000272,2.9999825,39.7837304,-100.445882
