yr,periodDesc,rgDesc,rtTitle,cmdCode,cmdDescE,Subregion,Region,TradeValue,rtLat,rtLon,ptLon,ptLat
2016,2016,Import,Georgia,36,Explosives; pyrotechnic products; matches; pyrophoric alloys; certain combustible preparations,Eastern Asia,Asia,1778768,32.3293809,-83.1137366,37.977378106878206,73.97804075806764
2016,2016,Import,Georgia,36,Explosives; pyrotechnic products; matches; pyrophoric alloys; certain combustible preparations,Eastern Europe,Europe,1961151,32.3293809,-83.1137366,51.67568633314729,27.673469819741847
2016,2016,Import,Georgia,36,Explosives; pyrotechnic products; matches; pyrophoric alloys; certain combustible preparations,Northern Europe,Europe,6430,32.3293809,-83.1137366,59.36075159783851,25.01346951967388
2016,2016,Import,Georgia,36,Explosives; pyrotechnic products; matches; pyrophoric alloys; certain combustible preparations,Southern Europe,Europe,1347404,32.3293809,-83.1137366,40.12399607988535,20.742583178432696
2016,2016,Import,Georgia,36,Explosives; pyrotechnic products; matches; pyrophoric alloys; certain combustible preparations,Western Asia,Asia,3631261,32.3293809,-83.1137366,26.42921218083572,52.86847103284948
2016,2016,Import,Georgia,36,Explosives; pyrotechnic products; matches; pyrophoric alloys; certain combustible preparations,Western Europe,Europe,11098,32.3293809,-83.1137366,47.92172048214207,7.866753258497997
2016,2016,Import,Georgia,36,Explosives; pyrotechnic products; matches; pyrophoric alloys; certain combustible preparations,World,World,8806319,32.3293809,-83.1137366,,
2016,2016,Import,Georgia,36,Explosives; pyrotechnic products; matches; pyrophoric alloys; certain combustible preparations,Armenia, Armenia,7609,32.3293809,-83.1137366,,
2016,2016,Import,Georgia,36,Explosives; pyrotechnic products; matches; pyrophoric alloys; certain combustible preparations,Azerbaijan, Azerbaijan,4117,32.3293809,-83.1137366,,
2016,2016,Import,Georgia,36,Explosives; pyrotechnic products; matches; pyrophoric alloys; certain combustible preparations,United Arab Emirates, United Arab Emirates,8139,32.3293809,-83.1137366,,
