rtTitle,Subregion,rgDesc,TradeValue
Pakistan,Afghanistan,Export,1146298934
Pakistan,Afghanistan,Import,579719401
Pakistan,Afghanistan,Re-Export,970610
Pakistan,Algeria,Export,12804694
Pakistan,Algeria,Import,88800548
Pakistan,Algeria,Re-Export,125528
Pakistan,Armenia,Export,112581
Pakistan,Armenia,Import,132346
Pakistan,Azerbaijan,Export,15993092
Pakistan,Azerbaijan,Import,793413
Pakistan,Azerbaijan,Re-Export,59106
Pakistan,Bahrain,Export,69277252
Pakistan,Bahrain,Import,37529536
Pakistan,Bahrain,Re-Export,19581
Pakistan,Bahrain,Re-Import,78426
Pakistan,Comoros,Export,13949553
Pakistan,Comoros,Import,357411
Pakistan,Cyprus,Export,2423921
Pakistan,Cyprus,Import,2507640
Pakistan,Cyprus,Re-Export,26353
Pakistan,Djibouti,Export,52678894
Pakistan,Djibouti,Import,6024
Pakistan,Georgia,Export,6596960
Pakistan,Georgia,Import,103015
Pakistan,Iraq,Export,64449929
Pakistan,Iraq,Import,19632856
Pakistan,Iraq,Re-Export,32542543
Pakistan,Jordan,Export,29471792
Pakistan,Jordan,Import,25728160
Pakistan,Jordan,Re-Import,10
Pakistan,Kuwait,Export,91510588
Pakistan,Kuwait,Import,1253529114
Pakistan,Kuwait,Re-Export,347271
Pakistan,Lebanon,Export,19841618
Pakistan,Lebanon,Import,3107611
Pakistan,Libya,Export,3442215
Pakistan,Libya,Import,4756501
Pakistan,Malta,Export,875825
Pakistan,Malta,Import,1041867
Pakistan,Mauritania,Export,10643294
Pakistan,Morocco,Export,23542380
Pakistan,Morocco,Import,414095707
Pakistan,Morocco,Re-Import,83692
Pakistan,Oman,Export,168659609
Pakistan,Oman,Import,607135055
Pakistan,Oman,Re-Export,12551970
Pakistan,Oman,Re-Import,23258
Pakistan,Qatar,Export,132412451
Pakistan,Qatar,Import,2187639748
Pakistan,Qatar,Re-Export,25865652
Pakistan,Saudi Arabia,Export,360253661
Pakistan,Saudi Arabia,Import,2434891508
Pakistan,Saudi Arabia,Re-Export,7434170
Pakistan,Saudi Arabia,Re-Import,634886
Pakistan,State of Palestine,Export,1239333
Pakistan,State of Palestine,Import,14007
Pakistan,United Arab Emirates,Export,1116900910
Pakistan,United Arab Emirates,Import,6320574774
Pakistan,United Arab Emirates,Re-Export,72337238
Pakistan,United Arab Emirates,Re-Import,2395178
Pakistan,Yemen,Export,91435394
Pakistan,Yemen,Import,28652419
