yr,periodDesc,rgDesc,rtTitle,cmdCode,cmdDescE,Subregion,Region,TradeValue,rtLat,rtLon,ptLon,ptLat
2021,2021,Import,Saudi Arabia,36,Explosives; pyrotechnic products; matches; pyrophoric alloys; certain combustible preparations,Eastern Asia,Asia,2630758,25.62,42.35,37.977378106878206,73.97804075806764
2021,2021,Import,Saudi Arabia,36,Explosives; pyrotechnic products; matches; pyrophoric alloys; certain combustible preparations,Eastern Europe,Europe,2615058,25.62,42.35,51.67568633314729,27.673469819741847
2021,2021,Import,Saudi Arabia,36,Explosives; pyrotechnic products; matches; pyrophoric alloys; certain combustible preparations,Latin America and the Caribbean,Americas,52037,25.62,42.35,17.925141963241547,-78.01492950057497
2021,2021,Import,Saudi Arabia,36,Explosives; pyrotechnic products; matches; pyrophoric alloys; certain combustible preparations,Northern America,Americas,4750265,25.62,42.35,43.897683433510366,-100.08947125585888
2021,2021,Import,Saudi Arabia,36,Explosives; pyrotechnic products; matches; pyrophoric alloys; certain combustible preparations,Northern Europe,Europe,2871226,25.62,42.35,59.36075159783851,25.01346951967388
2021,2021,Import,Saudi Arabia,36,Explosives; pyrotechnic products; matches; pyrophoric alloys; certain combustible preparations,Southern Europe,Europe,3366055,25.62,42.35,40.12399607988535,20.742583178432696
2021,2021,Import,Saudi Arabia,36,Explosives; pyrotechnic products; matches; pyrophoric alloys; certain combustible preparations,Western Europe,Europe,5345465,25.62,42.35,47.92172048214207,7.866753258497997
2021,2021,Import,Saudi Arabia,36,Explosives; pyrotechnic products; matches; pyrophoric alloys; certain combustible preparations,World,World,23515994,25.62,42.35,,
2021,2021,Import,Saudi Arabia,36,Explosives; pyrotechnic products; matches; pyrophoric alloys; certain combustible preparations,Pakistan, Pakistan,237718,25.62,42.35,,
2021,2021,Import,Saudi Arabia,36,Explosives; pyrotechnic products; matches; pyrophoric alloys; certain combustible preparations,United Arab Emirates, United Arab Emirates,137002,25.62,42.35,,
