yr,periodDesc,rgDesc,rtTitle,cmdCode,cmdDescE,Sub-region,Region,TradeValue
2012,2012,Export,Algeria,22,"Beverages, spirits and vinegar",Australia and New Zealand,Oceania,49048
2012,2012,Export,Algeria,22,"Beverages, spirits and vinegar",Eastern Asia,Asia,676044
2012,2012,Export,Algeria,22,"Beverages, spirits and vinegar",Northern Africa,Africa,375168
2012,2012,Export,Algeria,22,"Beverages, spirits and vinegar",Northern America,Americas,178317
2012,2012,Export,Algeria,22,"Beverages, spirits and vinegar",Northern Europe,Europe,121191
2012,2012,Export,Algeria,22,"Beverages, spirits and vinegar",South-eastern Asia,Asia,137
2012,2012,Export,Algeria,22,"Beverages, spirits and vinegar",Southern Europe,Europe,1825694
2012,2012,Export,Algeria,22,"Beverages, spirits and vinegar",Sub-Saharan Africa,Africa,24597252
2012,2012,Export,Algeria,22,"Beverages, spirits and vinegar",Western Europe,Europe,4283857
2012,2012,Export,Algeria,22,"Beverages, spirits and vinegar",World,World,32462146
