yr,periodDesc,rgDesc,rtTitle,ptTitle,cmdCode,cmdDescE,TradeValue,Unnamed: 0,rtLat,rtLon,ptLat,ptLon
2004,2004.0,Import,Pakistan,World,36.0,Explosives; pyrotechnic products; matches,1925077.0,,30.3308401,71.247499,-36.8535712,174.7456809
2004,2004.0,Import,Pakistan,Austria,36.0,Explosives; pyrotechnic products; matches,697.0,,30.3308401,71.247499,47.59397,14.12456
2004,2004.0,Import,Pakistan,China,36.0,Explosives; pyrotechnic products; matches,316588.0,,30.3308401,71.247499,35.000074,104.999927
2004,2004.0,Import,Pakistan,France,36.0,Explosives; pyrotechnic products; matches,401910.0,,30.3308401,71.247499,46.603354,1.8883335
2004,2004.0,Import,Pakistan,Iraq,36.0,Explosives; pyrotechnic products; matches,11371.0,,30.3308401,71.247499,33.0955793,44.1749775
2004,2004.0,Import,Pakistan,Italy,36.0,Explosives; pyrotechnic products; matches,5339.0,,30.3308401,71.247499,42.6384261,12.674297
2004,2004.0,Import,Pakistan,Rep. of Korea,36.0,Explosives; pyrotechnic products; matches,35372.0,,30.3308401,71.247499,,
2004,2004.0,Import,Pakistan,Sweden,36.0,Explosives; pyrotechnic products; matches,84049.0,,30.3308401,71.247499,59.6749712,14.5208584
2004,2004.0,Import,Pakistan,Switzerland,36.0,Explosives; pyrotechnic products; matches,1173.0,,30.3308401,71.247499,46.7985624,8.2319736
2004,2004.0,Import,Pakistan,USA,36.0,Explosives; pyrotechnic products; matches,1068578.0,,30.3308401,71.247499,39.7837304,-100.445882
