rtTitle,Subregion,rgDesc,TradeValue
Israel,Afghanistan,Export,86000
Israel,Armenia,Export,2659000
Israel,Armenia,Import,2444000
Israel,Azerbaijan,Export,258294000
Israel,Azerbaijan,Import,6236000
Israel,Cyprus,Export,301173000
Israel,Cyprus,Import,303560000
Israel,Djibouti,Export,14019000
Israel,Djibouti,Import,61000
Israel,Georgia,Export,16903000
Israel,Georgia,Import,6214000
Israel,Jordan,Export,37942000
Israel,Jordan,Import,221178000
Israel,Malta,Export,137281000
Israel,Malta,Import,23665000
Israel,Mauritania,Export,18000
Israel,Mauritania,Import,143000
Israel,Morocco,Export,38921000
Israel,Morocco,Import,16448000
Israel,Pakistan,Export,451000
Israel,Pakistan,Import,1815000
