yr,periodDesc,rgDesc,rtTitle,cmdCode,cmdDescE,Subregion,Region,TradeValue,rtLat,rtLon,ptLon,ptLat
2017,2017,Import,Armenia,45,Cork and articles of cork,Eastern Asia,Asia,43997,40.7696272,44.6736646,37.977378106878206,73.97804075806764
2017,2017,Import,Armenia,45,Cork and articles of cork,Eastern Europe,Europe,149577,40.7696272,44.6736646,51.67568633314729,27.673469819741847
2017,2017,Import,Armenia,45,Cork and articles of cork,Northern America,Americas,1,40.7696272,44.6736646,43.897683433510366,-100.08947125585888
2017,2017,Import,Armenia,45,Cork and articles of cork,Southern Europe,Europe,1534709,40.7696272,44.6736646,40.12399607988535,20.742583178432696
2017,2017,Import,Armenia,45,Cork and articles of cork,Western Europe,Europe,2304649,40.7696272,44.6736646,47.92172048214207,7.866753258497997
2017,2017,Import,Armenia,45,Cork and articles of cork,World,World,4036465,40.7696272,44.6736646,,
2017,2017,Import,Armenia,45,Cork and articles of cork,Georgia, Georgia,3452,40.7696272,44.6736646,,
