yr,periodDesc,rgDesc,rtTitle,cmdCode,cmdDescE,Subregion,Region,TradeValue,rtLat,rtLon,ptLon,ptLat
2008,2008,Export,Yemen,35,Albuminoidal substances; modified starches; glues; enzymes,Eastern Asia,Asia,80,16.3471243,47.8915271,37.977378106878206,73.97804075806764
2008,2008,Export,Yemen,35,Albuminoidal substances; modified starches; glues; enzymes,Sub-Saharan Africa,Africa,1126,16.3471243,47.8915271,6.06272746187266,22.727528470146083
2008,2008,Export,Yemen,35,Albuminoidal substances; modified starches; glues; enzymes,World,World,16731,16.3471243,47.8915271,,
