yr,periodDesc,rgDesc,rtTitle,cmdCode,cmdDescE,Subregion,Region,TradeValue
2012,2012,Re-Import,Georgia,69,Ceramic products,Northern America,Americas,545
2012,2012,Re-Import,Georgia,69,Ceramic products,World,World,545
