yr,periodDesc,rgDesc,rtTitle,cmdCode,cmdDescE,Subregion_export,Region_export,TradeValue_export,rtLat,rtLon,ptLon,ptLat,mid,Subregion_import,Region_import,TradeValue_import
2015.0,2015.0,Export,State of Palestine,2.0,Meat and edible meat offal,World,World,198449.0,31.46242095,34.262716572130714,,,22015State of Palestine,World,World,48057962.0
2015.0,2015.0,Export,State of Palestine,3.0,"Fish and crustaceans, molluscs and other aquatic invertebrates",World,World,15492.0,31.46242095,34.262716572130714,,,32015State of Palestine,World,World,8771288.0
2015.0,2015.0,Export,State of Palestine,4.0,"Dairy produce; birds' eggs; natural honey; edible products of animal origin, not elsewhere specified or included",World,World,4571130.0,31.46242095,34.262716572130714,,,42015State of Palestine,World,World,82551248.0
2015.0,2015.0,Export,State of Palestine,5.0,Animal originated products; not elsewhere specified or included,World,World,373.0,31.46242095,34.262716572130714,,,52015State of Palestine,World,World,433885.0
2015.0,2015.0,Export,State of Palestine,6.0,"Trees and other plants, live; bulbs, roots and the like; cut flowers and ornamental foliage",World,World,2026032.0,31.46242095,34.262716572130714,,,62015State of Palestine,World,World,1934534.0
2015.0,2015.0,Export,State of Palestine,7.0,Vegetables and certain roots and tubers; edible,World,World,68822180.0,31.46242095,34.262716572130714,,,72015State of Palestine,World,World,42276423.0
2015.0,2015.0,Export,State of Palestine,8.0,"Fruit and nuts, edible; peel of citrus fruit or melons",World,World,17720740.0,31.46242095,34.262716572130714,,,82015State of Palestine,World,World,103215777.0
2015.0,2015.0,Export,State of Palestine,9.0,"Coffee, tea, mate and spices",World,World,14950992.0,31.46242095,34.262716572130714,,,92015State of Palestine,World,World,35448573.0
2015.0,2015.0,Export,State of Palestine,10.0,Cereals,World,World,6708053.0,31.46242095,34.262716572130714,,,102015State of Palestine,World,World,148456115.0
2015.0,2015.0,Export,State of Palestine,11.0,"Products of the milling industry; malt, starches, inulin, wheat gluten",World,World,6369038.0,31.46242095,34.262716572130714,,,112015State of Palestine,World,World,83005612.0
2015.0,2015.0,Export,State of Palestine,12.0,"Oil seeds and oleaginous fruits; miscellaneous grains, seeds and fruit, industrial or medicinal plants; straw and fodder",World,World,6610922.0,31.46242095,34.262716572130714,,,122015State of Palestine,World,World,46816668.0
2015.0,2015.0,Export,State of Palestine,13.0,"Lac; gums, resins and other vegetable saps and extracts",World,World,2665.0,31.46242095,34.262716572130714,,,132015State of Palestine,World,World,570808.0
