yr,periodDesc,rgDesc,rtTitle,cmdCode,cmdDescE,Subregion,Region,TradeValue
1993,1993,Export,Cyprus,55,manmade staple fibres,Eastern Asia,Asia,134271
1993,1993,Export,Cyprus,55,manmade staple fibres,Eastern Europe,Europe,2960917
1993,1993,Export,Cyprus,55,manmade staple fibres,Latin America and the Caribbean,Americas,281909
1993,1993,Export,Cyprus,55,manmade staple fibres,Northern Africa,Africa,745545
1993,1993,Export,Cyprus,55,manmade staple fibres,Northern America,Americas,2021623
1993,1993,Export,Cyprus,55,manmade staple fibres,Northern Europe,Europe,751941
1993,1993,Export,Cyprus,55,manmade staple fibres,South-eastern Asia,Asia,17874
1993,1993,Export,Cyprus,55,manmade staple fibres,Southern Asia,Asia,201037
1993,1993,Export,Cyprus,55,manmade staple fibres,Southern Europe,Europe,885684
1993,1993,Export,Cyprus,55,manmade staple fibres,Sub-Saharan Africa,Africa,2480591
1993,1993,Export,Cyprus,55,manmade staple fibres,Western Asia,Asia,6002640
1993,1993,Export,Cyprus,55,manmade staple fibres,Western Europe,Europe,1195565
1993,1993,Export,Cyprus,55,manmade staple fibres,World,World,23630338
