rtTitle,Subregion,rgDesc,TradeValue
Georgia,Afghanistan,Export,816078
Georgia,Afghanistan,Import,3338
Georgia,Algeria,Import,3508
Georgia,Armenia,Export,38833251
Georgia,Armenia,Import,39187905
Georgia,Azerbaijan,Export,83259580
Georgia,Azerbaijan,Import,232837511
Georgia,Bahrain,Export,2275
Georgia,Cyprus,Export,241032
Georgia,Cyprus,Import,1733780
Georgia,Iraq,Export,643653
Georgia,Iraq,Import,1400
Georgia,Israel,Export,1011011
Georgia,Israel,Import,9233898
Georgia,Jordan,Import,164403
Georgia,Kuwait,Import,35914
Georgia,Lebanon,Import,271235
Georgia,Malta,Export,11892
Georgia,Morocco,Import,54722
Georgia,Oman,Export,28071
Georgia,Oman,Import,524626
Georgia,Pakistan,Export,38265
Georgia,Pakistan,Import,93416
Georgia,Qatar,Export,149367
Georgia,Saudi Arabia,Export,6784
Georgia,Saudi Arabia,Import,19655
Georgia,United Arab Emirates,Export,3942808
Georgia,United Arab Emirates,Import,72806038
