yr,periodDesc,rgDesc,rtTitle,cmdCode,cmdDescE,Subregion,Region,TradeValue,rtLat,rtLon,ptLon,ptLat
2011,2011,Export,Malta,35,Albuminoidal substances; modified starches; glues; enzymes,Eastern Europe,Europe,2221,35.8885993,14.4476911,51.67568633314729,27.673469819741847
2011,2011,Export,Malta,35,Albuminoidal substances; modified starches; glues; enzymes,Latin America and the Caribbean,Americas,277,35.8885993,14.4476911,17.925141963241547,-78.01492950057497
2011,2011,Export,Malta,35,Albuminoidal substances; modified starches; glues; enzymes,Northern Europe,Europe,8026,35.8885993,14.4476911,59.36075159783851,25.01346951967388
2011,2011,Export,Malta,35,Albuminoidal substances; modified starches; glues; enzymes,South-eastern Asia,Asia,25,35.8885993,14.4476911,10.528384761701911,103.08333472012376
2011,2011,Export,Malta,35,Albuminoidal substances; modified starches; glues; enzymes,Southern Europe,Europe,21617,35.8885993,14.4476911,40.12399607988535,20.742583178432696
2011,2011,Export,Malta,35,Albuminoidal substances; modified starches; glues; enzymes,Western Europe,Europe,2284,35.8885993,14.4476911,47.92172048214207,7.866753258497997
2011,2011,Export,Malta,35,Albuminoidal substances; modified starches; glues; enzymes,World,World,34514,35.8885993,14.4476911,,
2011,2011,Export,Malta,35,Albuminoidal substances; modified starches; glues; enzymes,United Arab Emirates, United Arab Emirates,64,35.8885993,14.4476911,,
