yr,periodDesc,rgDesc,rtTitle,ptTitle,cmdCode,cmdDescE,TradeValue,Unnamed: 0,rtLat,rtLon,ptLat,ptLon
2004,2004.0,Export,Malta,World,4.0,Dairy produce; birds eggs; natural honey;,213509.0,,35.8885993,14.4476911,-36.8535712,174.7456809
2004,2004.0,Export,Malta,Denmark,4.0,Dairy produce; birds eggs; natural honey;,58508.0,,35.8885993,14.4476911,55.670249,10.3333283
2004,2004.0,Export,Malta,Italy,4.0,Dairy produce; birds eggs; natural honey;,2.0,,35.8885993,14.4476911,42.6384261,12.674297
2004,2004.0,Export,Malta,Libya,4.0,Dairy produce; birds eggs; natural honey;,93431.0,,35.8885993,14.4476911,26.8234472,18.1236723
2004,2004.0,Export,Malta,United Arab Emirates,4.0,Dairy produce; birds eggs; natural honey;,36192.0,,35.8885993,14.4476911,24.0002488,53.9994829
2004,2004.0,Export,Malta,Tunisia,4.0,Dairy produce; birds eggs; natural honey;,6087.0,,35.8885993,14.4476911,33.8439408,9.400138
2004,2004.0,Export,Malta,Ukraine,4.0,Dairy produce; birds eggs; natural honey;,19289.0,,35.8885993,14.4476911,49.4871968,31.2718321
