yr,periodDesc,rgDesc,rtTitle,ptTitle,cmdCode,cmdDescE,TradeValue,Unnamed: 0,rtLat,rtLon,ptLat,ptLon
2018,2018.0,Export,Afghanistan,World,35.0,Albuminoidal substances; modified starches; glues; enzymes,222975.0,,33.7680065,66.2385139,-36.8535712,174.7456809
2018,2018.0,Export,Afghanistan,Iran,35.0,Albuminoidal substances; modified starches; glues; enzymes,81954.0,,33.7680065,66.2385139,32.6475314,54.5643516
2018,2018.0,Export,Afghanistan,Pakistan,35.0,Albuminoidal substances; modified starches; glues; enzymes,136887.0,,33.7680065,66.2385139,30.3308401,71.247499
2018,2018.0,Export,Afghanistan,India,35.0,Albuminoidal substances; modified starches; glues; enzymes,4076.0,,33.7680065,66.2385139,22.3511148,78.6677428
2018,2018.0,Export,Afghanistan,Tajikistan,35.0,Albuminoidal substances; modified starches; glues; enzymes,57.0,,33.7680065,66.2385139,38.6281733,70.8156541
