rtTitle,Subregion,rgDesc,TradeValue
Comoros,Bahrain,Import,90
Comoros,Jordan,Import,221
Comoros,Kuwait,Export,1419
Comoros,Kuwait,Import,187035
Comoros,Lebanon,Import,640256
Comoros,Mauritania,Import,211
Comoros,Morocco,Import,217737
Comoros,Oman,Import,316595
Comoros,Pakistan,Export,46846
Comoros,Pakistan,Import,27804454
Comoros,Qatar,Import,98
Comoros,Saudi Arabia,Export,72535
Comoros,Saudi Arabia,Import,1689928
Comoros,United Arab Emirates,Export,189247
Comoros,United Arab Emirates,Import,52406958
Comoros,Yemen,Export,42588
Comoros,Yemen,Import,84211
