rtTitle,Subregion,rgDesc,TradeValue
Kuwait,Afghanistan,Export,5709584
Kuwait,Afghanistan,Import,142920
Kuwait,Afghanistan,Re-Export,4404800
Kuwait,Algeria,Export,3304202
Kuwait,Algeria,Import,2964792
Kuwait,Algeria,Re-Export,54721
Kuwait,Armenia,Export,136947
Kuwait,Armenia,Import,6158
Kuwait,Armenia,Re-Export,121030
Kuwait,Azerbaijan,Export,2243667
Kuwait,Azerbaijan,Import,3281
Kuwait,Azerbaijan,Re-Export,2243667
Kuwait,Bahrain,Export,88652747
Kuwait,Bahrain,Import,87879973
Kuwait,Bahrain,Re-Export,38191326
Kuwait,Comoros,Export,109375
Kuwait,Comoros,Import,39733
Kuwait,Comoros,Re-Export,71295
Kuwait,Cyprus,Export,3807430
Kuwait,Cyprus,Import,10920347
Kuwait,Cyprus,Re-Export,60777
Kuwait,Djibouti,Export,2618423
Kuwait,Djibouti,Import,1025868
Kuwait,Djibouti,Re-Export,182045
Kuwait,Georgia,Export,74164
Kuwait,Georgia,Import,186240
Kuwait,Georgia,Re-Export,74164
Kuwait,Iraq,Export,94836464
Kuwait,Iraq,Import,1882
Kuwait,Iraq,Re-Export,94254269
Kuwait,Jordan,Export,155505888
Kuwait,Jordan,Import,59485481
Kuwait,Jordan,Re-Export,93160414
Kuwait,Lebanon,Export,34248989
Kuwait,Lebanon,Import,98547574
Kuwait,Lebanon,Re-Export,8131157
Kuwait,Libya,Export,6862523
Kuwait,Libya,Import,40745
Kuwait,Libya,Re-Export,5935421
Kuwait,Malta,Export,327142
Kuwait,Malta,Import,4404703
Kuwait,Malta,Re-Export,310734
Kuwait,Mauritania,Export,470591
Kuwait,Mauritania,Import,59344
Kuwait,Mauritania,Re-Export,470591
Kuwait,Morocco,Export,5612380
Kuwait,Morocco,Import,21688142
Kuwait,Morocco,Re-Export,445238
Kuwait,Oman,Export,44787355
Kuwait,Oman,Import,88142534
Kuwait,Oman,Re-Export,14650445
Kuwait,Pakistan,Export,150885699
Kuwait,Pakistan,Import,108959625
Kuwait,Pakistan,Re-Export,1692429
Kuwait,Qatar,Export,198315699
Kuwait,Qatar,Import,30794925
Kuwait,Qatar,Re-Export,107750673
Kuwait,Saudi Arabia,Export,333235858
Kuwait,Saudi Arabia,Import,1220606667
Kuwait,Saudi Arabia,Re-Export,126140441
Kuwait,State of Palestine,Export,1059
Kuwait,State of Palestine,Import,847126
Kuwait,United Arab Emirates,Export,517306276
Kuwait,United Arab Emirates,Import,687257420
Kuwait,United Arab Emirates,Re-Export,207828690
Kuwait,Yemen,Export,4458011
Kuwait,Yemen,Import,719925
Kuwait,Yemen,Re-Export,2388389
