rtTitle,Subregion,rgDesc,TradeValue
Afghanistan,Azerbaijan,Export,13719
Afghanistan,Azerbaijan,Import,3247734
Afghanistan,Bahrain,Export,25862
Afghanistan,Bahrain,Import,212170
Afghanistan,Iraq,Export,13190077
Afghanistan,Iraq,Import,10188
Afghanistan,Israel,Import,5332
Afghanistan,Jordan,Export,2796479
Afghanistan,Jordan,Import,512419
Afghanistan,Kuwait,Export,87852
Afghanistan,Kuwait,Import,420384
Afghanistan,Lebanon,Export,1396108
Afghanistan,Lebanon,Import,3632548
Afghanistan,Malta,Import,465
Afghanistan,Morocco,Import,44487
Afghanistan,Oman,Export,1256
Afghanistan,Oman,Import,4390588
Afghanistan,Pakistan,Export,372910710
Afghanistan,Pakistan,Import,1062549302
Afghanistan,Pakistan,Re-Export,858262
Afghanistan,Qatar,Export,13253
Afghanistan,Qatar,Import,246
Afghanistan,Qatar,Re-Export,2488
Afghanistan,Saudi Arabia,Export,6604188
Afghanistan,Saudi Arabia,Import,4139584
Afghanistan,United Arab Emirates,Export,13594431
Afghanistan,United Arab Emirates,Import,114896456
Afghanistan,United Arab Emirates,Re-Export,1464003
Afghanistan,Yemen,Export,26415
