yr,periodDesc,rgDesc,rtTitle,cmdCode,cmdDescE,Sub-region,Region,TradeValue
2004,2004,Re-Export,Cyprus,87,Vehicles other than railway or tramway rolling stock,Australia and New Zealand,Oceania,87813
2004,2004,Re-Export,Cyprus,87,Vehicles other than railway or tramway rolling stock,Eastern Asia,Asia,29242
2004,2004,Re-Export,Cyprus,87,Vehicles other than railway or tramway rolling stock,Eastern Europe,Europe,167854
2004,2004,Re-Export,Cyprus,87,Vehicles other than railway or tramway rolling stock,Northern Africa,Africa,999318
2004,2004,Re-Export,Cyprus,87,Vehicles other than railway or tramway rolling stock,Northern America,Americas,57434
2004,2004,Re-Export,Cyprus,87,Vehicles other than railway or tramway rolling stock,Northern Europe,Europe,204670528
2004,2004,Re-Export,Cyprus,87,Vehicles other than railway or tramway rolling stock,South-eastern Asia,Asia,769528
2004,2004,Re-Export,Cyprus,87,Vehicles other than railway or tramway rolling stock,Southern Asia,Asia,107
2004,2004,Re-Export,Cyprus,87,Vehicles other than railway or tramway rolling stock,Southern Europe,Europe,1379124
2004,2004,Re-Export,Cyprus,87,Vehicles other than railway or tramway rolling stock,Sub-Saharan Africa,Africa,236094
2004,2004,Re-Export,Cyprus,87,Vehicles other than railway or tramway rolling stock,Western Asia,Asia,107484
2004,2004,Re-Export,Cyprus,87,Vehicles other than railway or tramway rolling stock,Western Europe,Europe,1438723
2004,2004,Re-Export,Cyprus,87,Vehicles other than railway or tramway rolling stock,World,World,213353241
