yr,periodDesc,rgDesc,rtTitle,cmdCode,cmdDescE,Subregion,Region,TradeValue,rtLat,rtLon,ptLon,ptLat
2006,2006,Re-Export,Yemen,35,Albuminoidal substances; modified starches; glues; enzymes,Eastern Europe,Europe,40778,16.3471243,47.8915271,51.67568633314729,27.673469819741847
2006,2006,Re-Export,Yemen,35,Albuminoidal substances; modified starches; glues; enzymes,Northern Europe,Europe,433,16.3471243,47.8915271,59.36075159783851,25.01346951967388
2006,2006,Re-Export,Yemen,35,Albuminoidal substances; modified starches; glues; enzymes,World,World,41903,16.3471243,47.8915271,,
2006,2006,Re-Export,Yemen,35,Albuminoidal substances; modified starches; glues; enzymes, Saudi Arabia, Saudi Arabia,692,16.3471243,47.8915271,,
