yr,periodDesc,rgDesc,rtTitle,cmdCode,cmdDescE,Subregion_export,Region_export,TradeValue_export,rtLat,rtLon,ptLon,ptLat,mid,Subregion_import,Region_import,TradeValue_import
2009.0,2009.0,Export,Djibouti,3.0,"Fish and crustaceans, molluscs and other acquatic invertebrates",World,World,238.0,,,,,32009Djibouti,World,World,2301974.0
2009.0,2009.0,Export,Djibouti,4.0,"Dairy produce; birds' eggs; natural honey; edible products of animal origin, not elsewhere specified or included",World,World,29436107.0,,,,,42009Djibouti,World,World,19559095.0
2009.0,2009.0,Export,Djibouti,7.0,Edible vegetables and certain roots and tubers,World,World,32660.0,,,,,72009Djibouti,World,World,3521504.0
2009.0,2009.0,Export,Djibouti,8.0,Edible fruit and nuts; peel of citrus fruit or melons,World,World,35722.0,,,,,82009Djibouti,World,World,18270898.0
2009.0,2009.0,Export,Djibouti,9.0,"Coffee, tea, maté and spices",World,World,1894830.0,,,,,92009Djibouti,World,World,7033055.0
2009.0,2009.0,Export,Djibouti,10.0,Cereals,World,World,7643740.0,,,,,102009Djibouti,World,World,5266997.0
2009.0,2009.0,Export,Djibouti,11.0,Products of the milling industry; malt; starches; inulin; wheat gluten,World,World,2370899.0,,,,,112009Djibouti,World,World,9639336.0
2009.0,2009.0,Export,Djibouti,12.0,"Oil seeds and oleaginous fruits; miscellaneous grains, seeds and fruit; industrial or medicinal plants; straw and fodder",World,World,8411.0,,,,,122009Djibouti,World,World,3038014.0
2009.0,2009.0,Export,Djibouti,15.0,Animal or vegetable fats and oils and their cleavage products; prepared edible fats; animal or vegetable waxes,World,World,12698926.0,,,,,152009Djibouti,World,World,10810011.0
2009.0,2009.0,Export,Djibouti,17.0,Sugars and sugar confectionery,World,World,3373530.0,,,,,172009Djibouti,World,World,10676695.0
2009.0,2009.0,Export,Djibouti,18.0,Cocoa and cocoa preparations,World,World,24418.0,,,,,182009Djibouti,World,World,4864364.0
2009.0,2009.0,Export,Djibouti,19.0,"Preparations of cereals, flour, starch or milk; pastrycooks' products",World,World,9232389.0,,,,,192009Djibouti,World,World,31491092.0
2009.0,2009.0,Export,Djibouti,20.0,"Preparations of vegetables, fruit, nuts or other parts of plants",World,World,236303.0,,,,,202009Djibouti,World,World,20067101.0
2009.0,2009.0,Export,Djibouti,21.0,Miscellaneous edible preparations,World,World,15141663.0,,,,,212009Djibouti,World,World,25363852.0
2009.0,2009.0,Export,Djibouti,22.0,"Beverages, spirits and vinegar",World,World,1211813.0,,,,,222009Djibouti,World,World,7842205.0
2009.0,2009.0,Export,Djibouti,23.0,Residues and waste from the food industries; prepared animal fodder,World,World,3928.0,,,,,232009Djibouti,World,World,1070820.0
2009.0,2009.0,Export,Djibouti,24.0,Tobacco and manufactured tobacco substitutes,World,World,1140973.0,,,,,242009Djibouti,World,World,1524305.0
2009.0,2009.0,Export,Djibouti,25.0,"Salt; sulphur; earths and stone; plastering materials, lime and cement",World,World,12929460.0,,,,,252009Djibouti,World,World,14756776.0
2009.0,2009.0,Export,Djibouti,27.0,"Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes",World,World,10525036.0,,,,,272009Djibouti,World,World,41806189.0
2009.0,2009.0,Export,Djibouti,29.0,Organic chemicals,World,World,12642.0,,,,,292009Djibouti,World,World,978384.0
2009.0,2009.0,Export,Djibouti,30.0,Pharmaceutical products,World,World,107766.0,,,,,302009Djibouti,World,World,9333514.0
