yr,periodDesc,rgDesc,rtTitle,ptTitle,cmdCode,cmdDescE,TradeValue,Unnamed: 0,rtLat,rtLon,ptLat,ptLon
2021,2021.0,Re-Export,Georgia,World,35.0,Albuminoidal substances; modified starches; glues; enzymes,279594.0,,32.3293809,-83.1137366,-36.8535712,174.7456809
2021,2021.0,Re-Export,Georgia,Azerbaijan,35.0,Albuminoidal substances; modified starches; glues; enzymes,70363.0,,32.3293809,-83.1137366,40.3936294,47.7872508
2021,2021.0,Re-Export,Georgia,Armenia,35.0,Albuminoidal substances; modified starches; glues; enzymes,157556.0,,32.3293809,-83.1137366,40.7696272,44.6736646
2021,2021.0,Re-Export,Georgia,Belarus,35.0,Albuminoidal substances; modified starches; glues; enzymes,13596.0,,32.3293809,-83.1137366,53.4250605,27.6971358
2021,2021.0,Re-Export,Georgia,Czechia,35.0,Albuminoidal substances; modified starches; glues; enzymes,1168.0,,32.3293809,-83.1137366,49.7439047,15.3381061
2021,2021.0,Re-Export,Georgia,Rep. of Korea,35.0,Albuminoidal substances; modified starches; glues; enzymes,322.0,,32.3293809,-83.1137366,,
2021,2021.0,Re-Export,Georgia,Rep. of Moldova,35.0,Albuminoidal substances; modified starches; glues; enzymes,28355.0,,32.3293809,-83.1137366,,
2021,2021.0,Re-Export,Georgia,Netherlands,35.0,Albuminoidal substances; modified starches; glues; enzymes,261.0,,32.3293809,-83.1137366,52.2434979,5.6343227
2021,2021.0,Re-Export,Georgia,Russian Federation,35.0,Albuminoidal substances; modified starches; glues; enzymes,7070.0,,32.3293809,-83.1137366,64.6863136,97.7453061
2021,2021.0,Re-Export,Georgia,Turkey,35.0,Albuminoidal substances; modified starches; glues; enzymes,900.0,,32.3293809,-83.1137366,38.9597594,34.9249653
