yr,periodDesc,rgDesc,rtTitle,cmdCode,cmdDescE,Subregion,Region,TradeValue,rtLat,rtLon,ptLon,ptLat
2009,2009,Export,Malta,58,Special woven fabrics; tufted textile fabrics; lace; tapestries; trimmings; embroidery,Eastern Asia,Asia,2824,35.8885993,14.4476911,37.977378106878206,73.97804075806764
2009,2009,Export,Malta,58,Special woven fabrics; tufted textile fabrics; lace; tapestries; trimmings; embroidery,Northern Africa,Africa,402,35.8885993,14.4476911,19.569604022535763,12.47761721199581
2009,2009,Export,Malta,58,Special woven fabrics; tufted textile fabrics; lace; tapestries; trimmings; embroidery,Southern Europe,Europe,356,35.8885993,14.4476911,40.12399607988535,20.742583178432696
2009,2009,Export,Malta,58,Special woven fabrics; tufted textile fabrics; lace; tapestries; trimmings; embroidery,Western Europe,Europe,2739,35.8885993,14.4476911,47.92172048214207,7.866753258497997
2009,2009,Export,Malta,58,Special woven fabrics; tufted textile fabrics; lace; tapestries; trimmings; embroidery,World,World,6322,35.8885993,14.4476911,,
