yr,periodDesc,rgDesc,rtTitle,ptTitle,cmdCode,cmdDescE,TradeValue,Unnamed: 0,rtLat,rtLon,ptLat,ptLon
2010,2010.0,Export,Israel,World,36.0,Explosives; pyrotechnic products; matches; pyrophoric alloys; certain combustible preparations,243000.0,,30.8124247,34.8594762,-36.8535712,174.7456809
2010,2010.0,Export,Israel,Brazil,36.0,Explosives; pyrotechnic products; matches; pyrophoric alloys; certain combustible preparations,15000.0,,30.8124247,34.8594762,-10.3333333,-53.2
2010,2010.0,Export,Israel,Chile,36.0,Explosives; pyrotechnic products; matches; pyrophoric alloys; certain combustible preparations,5000.0,,30.8124247,34.8594762,-31.7613365,-71.3187697
2010,2010.0,Export,Israel,Ethiopia,36.0,Explosives; pyrotechnic products; matches; pyrophoric alloys; certain combustible preparations,5000.0,,30.8124247,34.8594762,10.2116702,38.6521203
2010,2010.0,Export,Israel,France,36.0,Explosives; pyrotechnic products; matches; pyrophoric alloys; certain combustible preparations,183000.0,,30.8124247,34.8594762,46.603354,1.8883335
2010,2010.0,Export,Israel,Switzerland,36.0,Explosives; pyrotechnic products; matches; pyrophoric alloys; certain combustible preparations,2000.0,,30.8124247,34.8594762,46.7985624,8.2319736
2010,2010.0,Export,Israel,USA,36.0,Explosives; pyrotechnic products; matches; pyrophoric alloys; certain combustible preparations,33000.0,,30.8124247,34.8594762,39.7837304,-100.445882
