,rtTitle,ptTitle,rgDesc,TradeValue
0,Afghanistan,Armenia,Import,48000.0
1,Afghanistan,Azerbaijan,Import,70476931.0
2,Afghanistan,Cyprus,Import,60922.0
3,Afghanistan,Georgia,Import,322997.0
4,Afghanistan,Iraq,Export,15424454.0
5,Afghanistan,Iraq,Import,49121.0
6,Afghanistan,Jordan,Import,2588.0
7,Afghanistan,Lebanon,Import,2229062.0
8,Afghanistan,Morocco,Import,226881.0
9,Afghanistan,Pakistan,Export,180649604.0
10,Afghanistan,Pakistan,Import,877754493.0
11,Afghanistan,Saudi Arabia,Export,1274108.0
12,Afghanistan,Saudi Arabia,Import,50975773.0
13,Afghanistan,Syria,Import,745.0
14,Afghanistan,Turkey,Export,11456047.0
15,Afghanistan,Turkey,Import,138211010.0
16,Afghanistan,United Arab Emirates,Export,3245391.0
17,Afghanistan,United Arab Emirates,Import,199638492.0
18,Afghanistan,World,Export,375850937.0
19,Afghanistan,World,Import,6390310949.0
20,Afghanistan,Yemen,Export,122000.0
