rtTitle,Subregion,rgDesc,TradeValue
Algeria,Afghanistan,Import,409023
Algeria,Bahrain,Export,32971
Algeria,Bahrain,Import,7620450
Algeria,Cyprus,Export,140449
Algeria,Cyprus,Import,1995085
Algeria,Georgia,Import,5390178
Algeria,Iraq,Export,29616080
Algeria,Jordan,Export,23858137
Algeria,Jordan,Import,17794280
Algeria,Kuwait,Import,496035
Algeria,Lebanon,Export,1951847
Algeria,Lebanon,Import,5710607
Algeria,Libya,Export,109945
Algeria,Libya,Import,1575784
Algeria,Malta,Export,13458833
Algeria,Malta,Import,519889
Algeria,Mauritania,Export,17179031
Algeria,Mauritania,Import,1637277
Algeria,Morocco,Export,93307852
Algeria,Morocco,Import,7487464
Algeria,Oman,Import,354500
Algeria,Pakistan,Import,1933931
Algeria,Qatar,Export,22567
Algeria,Qatar,Import,26412
Algeria,Saudi Arabia,Export,2729
Algeria,Saudi Arabia,Import,25163174
Algeria,United Arab Emirates,Export,9813237
Algeria,United Arab Emirates,Import,35891029
Algeria,World,Export,12514300539
Algeria,World,Import,9135864087
