yr,periodDesc,rgDesc,rtTitle,cmdCode,cmdDescE,Subregion,Region,TradeValue,rtLat,rtLon,ptLon,ptLat
2009,2009,Export,Qatar,35,Albuminoidal substances; modified starches; glues; enzymes,Southern Europe,Europe,239,25.3336984,51.2295295,40.12399607988535,20.742583178432696
2009,2009,Export,Qatar,35,Albuminoidal substances; modified starches; glues; enzymes,World,World,495121,25.3336984,51.2295295,,
2009,2009,Export,Qatar,35,Albuminoidal substances; modified starches; glues; enzymes,Bahrain, Bahrain,17790,25.3336984,51.2295295,,
2009,2009,Export,Qatar,35,Albuminoidal substances; modified starches; glues; enzymes,Jordan, Jordan,8424,25.3336984,51.2295295,,
2009,2009,Export,Qatar,35,Albuminoidal substances; modified starches; glues; enzymes,Kuwait, Kuwait,165515,25.3336984,51.2295295,,
2009,2009,Export,Qatar,35,Albuminoidal substances; modified starches; glues; enzymes,Oman, Oman,47649,25.3336984,51.2295295,,
2009,2009,Export,Qatar,35,Albuminoidal substances; modified starches; glues; enzymes,Pakistan, Pakistan,50671,25.3336984,51.2295295,,
2009,2009,Export,Qatar,35,Albuminoidal substances; modified starches; glues; enzymes,Saudi Arabia, Saudi Arabia,155790,25.3336984,51.2295295,,
2009,2009,Export,Qatar,35,Albuminoidal substances; modified starches; glues; enzymes,United Arab Emirates, United Arab Emirates,49042,25.3336984,51.2295295,,
