yr,periodDesc,rgDesc,rtTitle,cmdCode,cmdDescE,Subregion,Region,TradeValue,rtLat,rtLon,ptLon,ptLat
2011,2011,Export,Qatar,58,Special woven fabrics; tufted textile fabrics; lace; tapestries; trimmings; embroidery,Northern America,Americas,17822,25.3336984,51.2295295,43.897683433510366,-100.08947125585888
2011,2011,Export,Qatar,58,Special woven fabrics; tufted textile fabrics; lace; tapestries; trimmings; embroidery,South-eastern Asia,Asia,451,25.3336984,51.2295295,10.528384761701911,103.08333472012376
2011,2011,Export,Qatar,58,Special woven fabrics; tufted textile fabrics; lace; tapestries; trimmings; embroidery,Southern Europe,Europe,843,25.3336984,51.2295295,40.12399607988535,20.742583178432696
2011,2011,Export,Qatar,58,Special woven fabrics; tufted textile fabrics; lace; tapestries; trimmings; embroidery,Western Europe,Europe,20,25.3336984,51.2295295,47.92172048214207,7.866753258497997
2011,2011,Export,Qatar,58,Special woven fabrics; tufted textile fabrics; lace; tapestries; trimmings; embroidery,World,World,57300,25.3336984,51.2295295,,
