yr,periodDesc,rgDesc,rtTitle,cmdCode,cmdDescE,Subregion_export,Region_export,TradeValue_export,rtLat,rtLon,ptLon,ptLat,mid,Subregion_import,Region_import,TradeValue_import
2002.0,2002.0,Export,Comoros,1.0,Live animals,World,World,41.0,-12.2045176,44.2832964,,,12002Comoros,World,World,351123.0
2002.0,2002.0,Export,Comoros,3.0,"Fish, crustaceans, molluscs, aquatic invertebrates ne",World,World,759.0,-12.2045176,44.2832964,,,32002Comoros,World,World,12217.0
2002.0,2002.0,Export,Comoros,7.0,Edible vegetables and certain roots and tubers,World,World,3189.0,-12.2045176,44.2832964,,,72002Comoros,World,World,138028.0
2002.0,2002.0,Export,Comoros,9.0,"Coffee, tea, mate and spices",World,World,9073422.0,-12.2045176,44.2832964,,,92002Comoros,World,World,42799.0
2002.0,2002.0,Export,Comoros,19.0,"Cereal, flour, starch, milk preparations and products",World,World,453.0,-12.2045176,44.2832964,,,192002Comoros,World,World,630232.0
2002.0,2002.0,Export,Comoros,24.0,Tobacco and manufactured tobacco substitutes,World,World,399.0,-12.2045176,44.2832964,,,242002Comoros,World,World,879506.0
2002.0,2002.0,Export,Comoros,25.0,"Salt, sulphur, earth, stone, plaster, lime and cement",World,World,195.0,-12.2045176,44.2832964,,,252002Comoros,World,World,2237665.0
2002.0,2002.0,Export,Comoros,33.0,"Essential oils, perfumes, cosmetics, toileteries",World,World,52865.0,-12.2045176,44.2832964,,,332002Comoros,World,World,81252.0
2002.0,2002.0,Export,Comoros,39.0,Plastics and articles thereof,World,World,30.0,-12.2045176,44.2832964,,,392002Comoros,World,World,481442.0
2002.0,2002.0,Export,Comoros,40.0,Rubber and articles thereof,World,World,484.0,-12.2045176,44.2832964,,,402002Comoros,World,World,339868.0
2002.0,2002.0,Export,Comoros,42.0,"Articles of leather, animal gut, harness, travel good",World,World,1185.0,-12.2045176,44.2832964,,,422002Comoros,World,World,21213.0
2002.0,2002.0,Export,Comoros,52.0,Cotton,World,World,454.0,-12.2045176,44.2832964,,,522002Comoros,World,World,148596.0
2002.0,2002.0,Export,Comoros,55.0,manmade staple fibres,World,World,1539.0,-12.2045176,44.2832964,,,552002Comoros,World,World,15970.0
2002.0,2002.0,Export,Comoros,61.0,"Articles of apparel, accessories, knit or crochet",World,World,49497.0,-12.2045176,44.2832964,,,612002Comoros,World,World,164740.0
2002.0,2002.0,Export,Comoros,62.0,"Articles of apparel, accessories, not knit or crochet",World,World,6260.0,-12.2045176,44.2832964,,,622002Comoros,World,World,35790.0
2002.0,2002.0,Export,Comoros,63.0,"Other made textile articles, sets, worn clothing etc",World,World,955.0,-12.2045176,44.2832964,,,632002Comoros,World,World,186090.0
2002.0,2002.0,Export,Comoros,64.0,"Footwear, gaiters and the like, parts thereof",World,World,22597.0,-12.2045176,44.2832964,,,642002Comoros,World,World,213593.0
2002.0,2002.0,Export,Comoros,68.0,"Stone, plaster, cement, asbestos, mica, etc articles",World,World,5226.0,-12.2045176,44.2832964,,,682002Comoros,World,World,7700.0
2002.0,2002.0,Export,Comoros,70.0,Glass and glassware,World,World,740.0,-12.2045176,44.2832964,,,702002Comoros,World,World,83973.0
2002.0,2002.0,Export,Comoros,73.0,Articles of iron or steel,World,World,161.0,-12.2045176,44.2832964,,,732002Comoros,World,World,334538.0
2002.0,2002.0,Export,Comoros,76.0,Aluminium and articles thereof,World,World,323.0,-12.2045176,44.2832964,,,762002Comoros,World,World,139988.0
2002.0,2002.0,Export,Comoros,84.0,"Nuclear reactors, boilers, machinery, etc",World,World,315.0,-12.2045176,44.2832964,,,842002Comoros,World,World,1880888.0
2002.0,2002.0,Export,Comoros,85.0,"Electrical, electronic equipment",World,World,1481.0,-12.2045176,44.2832964,,,852002Comoros,World,World,3365480.0
2002.0,2002.0,Export,Comoros,87.0,"Vehicles other than railway, tramway",World,World,90387.0,-12.2045176,44.2832964,,,872002Comoros,World,World,4839543.0
2002.0,2002.0,Export,Comoros,89.0,"Ships, boats and other floating structures",World,World,1941.0,-12.2045176,44.2832964,,,892002Comoros,World,World,44031.0
2002.0,2002.0,Export,Comoros,90.0,"Optical, photo, technical, medical, etc apparatus",World,World,1894.0,-12.2045176,44.2832964,,,902002Comoros,World,World,296972.0
2002.0,2002.0,Export,Comoros,91.0,Clocks and watches and parts thereof,World,World,100.0,-12.2045176,44.2832964,,,912002Comoros,World,World,19743.0
2002.0,2002.0,Export,Comoros,94.0,"Furniture, lighting, signs, prefabricated buildings",World,World,5845.0,-12.2045176,44.2832964,,,942002Comoros,World,World,581528.0
2002.0,2002.0,Export,Comoros,95.0,"Toys, games, sports requisites",World,World,745.0,-12.2045176,44.2832964,,,952002Comoros,World,World,117598.0
2002.0,2002.0,Export,Comoros,96.0,Miscellaneous manufactured articles,World,World,1321.0,-12.2045176,44.2832964,,,962002Comoros,World,World,114434.0
2002.0,2002.0,Export,Comoros,99.0,Commodities not specified according to kind,World,World,20628.0,-12.2045176,44.2832964,,,992002Comoros,World,World,23489.0
