yr,periodDesc,rgDesc,rtTitle,cmdCode,cmdDescE,Subregion,Region,TradeValue,rtLat,rtLon,ptLon,ptLat
2012,2012,Import,Jordan,36,Explosives; pyrotechnic products; matches; pyrophoric alloys; certain combustible preparations,Eastern Asia,Asia,64458,31.1667049,36.941628,37.977378106878206,73.97804075806764
2012,2012,Import,Jordan,36,Explosives; pyrotechnic products; matches; pyrophoric alloys; certain combustible preparations,Eastern Europe,Europe,1668,31.1667049,36.941628,51.67568633314729,27.673469819741847
2012,2012,Import,Jordan,36,Explosives; pyrotechnic products; matches; pyrophoric alloys; certain combustible preparations,Northern Africa,Africa,132693,31.1667049,36.941628,19.569604022535763,12.47761721199581
2012,2012,Import,Jordan,36,Explosives; pyrotechnic products; matches; pyrophoric alloys; certain combustible preparations,Northern America,Americas,86603,31.1667049,36.941628,43.897683433510366,-100.08947125585888
2012,2012,Import,Jordan,36,Explosives; pyrotechnic products; matches; pyrophoric alloys; certain combustible preparations,Northern Europe,Europe,56984,31.1667049,36.941628,59.36075159783851,25.01346951967388
2012,2012,Import,Jordan,36,Explosives; pyrotechnic products; matches; pyrophoric alloys; certain combustible preparations,Southern Europe,Europe,94202,31.1667049,36.941628,40.12399607988535,20.742583178432696
2012,2012,Import,Jordan,36,Explosives; pyrotechnic products; matches; pyrophoric alloys; certain combustible preparations,Western Asia,Asia,76482,31.1667049,36.941628,26.42921218083572,52.86847103284948
2012,2012,Import,Jordan,36,Explosives; pyrotechnic products; matches; pyrophoric alloys; certain combustible preparations,Western Europe,Europe,40665,31.1667049,36.941628,47.92172048214207,7.866753258497997
2012,2012,Import,Jordan,36,Explosives; pyrotechnic products; matches; pyrophoric alloys; certain combustible preparations,World,World,1356899,31.1667049,36.941628,,
