rtTitle,Subregion,rgDesc,TradeValue
Bahrain,Afghanistan,Export,489119
Bahrain,Afghanistan,Import,14409
Bahrain,Afghanistan,Re-Export,99
Bahrain,Algeria,Export,6184042
Bahrain,Algeria,Import,101989
Bahrain,Algeria,Re-Export,38091
Bahrain,Armenia,Import,8000
Bahrain,Azerbaijan,Export,21665
Bahrain,Azerbaijan,Import,15753
Bahrain,Bahrain,Export,1391881
Bahrain,Bahrain,Import,5011930
Bahrain,Bahrain,Re-Export,1391881
Bahrain,Bahrain,Re-Import,5011930
Bahrain,Comoros,Import,13748
Bahrain,Cyprus,Export,326333
Bahrain,Cyprus,Import,31235049
Bahrain,Cyprus,Re-Export,34904
Bahrain,Djibouti,Export,26681025
Bahrain,Djibouti,Import,445389
Bahrain,Djibouti,Re-Export,23325
Bahrain,Georgia,Import,490090
Bahrain,Iraq,Export,18240046
Bahrain,Iraq,Import,74602
Bahrain,Iraq,Re-Export,520685
Bahrain,Jordan,Export,16220633
Bahrain,Jordan,Import,33334124
Bahrain,Jordan,Re-Export,898223
Bahrain,Kuwait,Export,110311256
Bahrain,Kuwait,Import,82022839
Bahrain,Kuwait,Re-Export,26106736
Bahrain,Lebanon,Export,8700151
Bahrain,Lebanon,Import,10055406
Bahrain,Lebanon,Re-Export,234565
Bahrain,Libya,Export,257135
Bahrain,Libya,Import,3913
Bahrain,Malta,Export,51132
Bahrain,Malta,Import,17149208
Bahrain,Malta,Re-Export,20186
Bahrain,Mauritania,Export,134473
Bahrain,Mauritania,Import,20056301
Bahrain,Morocco,Export,1279011
Bahrain,Morocco,Import,3852176
Bahrain,Morocco,Re-Export,94722
Bahrain,Oman,Export,405978617
Bahrain,Oman,Import,65977304
Bahrain,Oman,Re-Export,22589640
Bahrain,Pakistan,Export,27898214
Bahrain,Pakistan,Import,43518410
Bahrain,Pakistan,Re-Export,1401905
Bahrain,Qatar,Export,248378510
Bahrain,Qatar,Import,43277650
Bahrain,Qatar,Re-Export,12632658
Bahrain,Saudi Arabia,Export,1085708962
Bahrain,Saudi Arabia,Import,4845471530
Bahrain,Saudi Arabia,Re-Export,277259013
Bahrain,State of Palestine,Export,614090
Bahrain,State of Palestine,Import,74570
Bahrain,State of Palestine,Re-Export,6914
Bahrain,United Arab Emirates,Export,494136285
Bahrain,United Arab Emirates,Import,722770754
Bahrain,United Arab Emirates,Re-Export,123189012
Bahrain,Yemen,Export,5550346
Bahrain,Yemen,Import,969299
Bahrain,Yemen,Re-Export,221200
