yr,periodDesc,rgDesc,rtTitle,cmdCode,cmdDescE,Subregion,Region,TradeValue,rtLat,rtLon,ptLon,ptLat
2003,2003,Export,Malta,35,Albuminoidal substances; modified starches; glues; enzymes,Eastern Asia,Asia,24643,35.8885993,14.4476911,37.977378106878206,73.97804075806764
2003,2003,Export,Malta,35,Albuminoidal substances; modified starches; glues; enzymes,Northern Europe,Europe,824,35.8885993,14.4476911,59.36075159783851,25.01346951967388
2003,2003,Export,Malta,35,Albuminoidal substances; modified starches; glues; enzymes,Southern Europe,Europe,15193,35.8885993,14.4476911,40.12399607988535,20.742583178432696
2003,2003,Export,Malta,35,Albuminoidal substances; modified starches; glues; enzymes,Western Europe,Europe,1403,35.8885993,14.4476911,47.92172048214207,7.866753258497997
2003,2003,Export,Malta,35,Albuminoidal substances; modified starches; glues; enzymes,World,World,44330,35.8885993,14.4476911,,
