yr,periodDesc,rgDesc,rtTitle,ptTitle,cmdCode,cmdDescE,TradeValue,rtLat,rtLon,ptLat,ptLon
2019,2019,Import,Yemen,World,2,Meat and edible meat offal,38344187,,,-36.8535712,174.7456809
2019,2019,Import,Yemen,Argentina,2,Meat and edible meat offal,1374763,,,-34.9964963,-64.9672817
2019,2019,Import,Yemen,Australia,2,Meat and edible meat offal,62782,,,-24.7761086,134.755
2019,2019,Import,Yemen,Belgium,2,Meat and edible meat offal,3502,,,50.6402809,4.6667145
2019,2019,Import,Yemen,Bhutan,2,Meat and edible meat offal,35036,,,,
2019,2019,Import,Yemen,Bosnia Herzegovina,2,Meat and edible meat offal,116110,,,44.3053476,17.5961467
2019,2019,Import,Yemen,Brazil,2,Meat and edible meat offal,34334839,,,-10.3333333,-53.2
2019,2019,Import,Yemen,China,2,Meat and edible meat offal,67338,,,35.000074,104.999927
2019,2019,Import,Yemen,Denmark,2,Meat and edible meat offal,38538,,,55.670249,10.3333283
2019,2019,Import,Yemen,France,2,Meat and edible meat offal,309578,,,46.603354,1.8883335
2019,2019,Import,Yemen,Oman,2,Meat and edible meat offal,162965,,,21.0000287,57.0036901
2019,2019,Import,Yemen,Poland,2,Meat and edible meat offal,100139,,,52.215933,19.134422
2019,2019,Import,Yemen,Saudi Arabia,2,Meat and edible meat offal,105828,,,25.6242618,42.3528328
2019,2019,Import,Yemen,India,2,Meat and edible meat offal,53658,,,22.3511148,78.6677428
2019,2019,Import,Yemen,Somalia,2,Meat and edible meat offal,169256,,,8.3676771,49.083416
2019,2019,Import,Yemen,United Arab Emirates,2,Meat and edible meat offal,29059,,,24.0002488,53.9994829
2019,2019,Import,Yemen,Turkey,2,Meat and edible meat offal,1301,,,38.9597594,34.9249653
2019,2019,Import,Yemen,Ukraine,2,Meat and edible meat offal,264079,,,49.4871968,31.2718321
2019,2019,Import,Yemen,Uruguay,2,Meat and edible meat offal,161565,,,-32.8755548,-56.0201525
2019,2019,Import,Yemen,"Areas, nes",2,Meat and edible meat offal,953843,,,,
