rtTitle,Subregion,rgDesc,TradeValue
Bahrain,Afghanistan,Export,627522
Bahrain,Afghanistan,Import,103915
Bahrain,Afghanistan,Re-Export,59836
Bahrain,Algeria,Export,78600276
Bahrain,Algeria,Import,114428
Bahrain,Algeria,Re-Export,1057224
Bahrain,Armenia,Import,34548
Bahrain,Azerbaijan,Import,53454
Bahrain,Comoros,Import,135814
Bahrain,Cyprus,Export,822020
Bahrain,Cyprus,Import,4473815
Bahrain,Cyprus,Re-Export,180243
Bahrain,Djibouti,Export,538164
Bahrain,Djibouti,Import,4696951
Bahrain,Georgia,Export,33907
Bahrain,Georgia,Import,509715
Bahrain,Iraq,Export,40122123
Bahrain,Iraq,Import,41046
Bahrain,Iraq,Re-Export,4201861
Bahrain,Jordan,Export,127228739
Bahrain,Jordan,Import,21824541
Bahrain,Jordan,Re-Export,65165338
Bahrain,Kuwait,Export,241981642
Bahrain,Kuwait,Import,118916466
Bahrain,Kuwait,Re-Export,40060922
Bahrain,Lebanon,Export,18159148
Bahrain,Lebanon,Import,19852387
Bahrain,Lebanon,Re-Export,1039443
Bahrain,Libya,Export,41005650
Bahrain,Libya,Import,3743
Bahrain,Libya,Re-Export,5127047
Bahrain,Malta,Export,195258
Bahrain,Malta,Import,1629947
Bahrain,Malta,Re-Export,32734
Bahrain,Mauritania,Import,22914
Bahrain,Morocco,Export,157396946
Bahrain,Morocco,Import,5236665
Bahrain,Morocco,Re-Export,2302514
Bahrain,Oman,Export,558514156
Bahrain,Oman,Import,141834052
Bahrain,Oman,Re-Export,98926438
Bahrain,Pakistan,Export,18706987
Bahrain,Pakistan,Import,102115699
Bahrain,Pakistan,Re-Export,1579472
Bahrain,Qatar,Export,291246875
Bahrain,Qatar,Import,93557374
Bahrain,Qatar,Re-Export,71315668
Bahrain,Saudi Arabia,Export,3782172646
Bahrain,Saudi Arabia,Import,9136786037
Bahrain,Saudi Arabia,Re-Export,1627891769
Bahrain,State of Palestine,Export,4597249
Bahrain,State of Palestine,Import,72684
Bahrain,United Arab Emirates,Export,1653590534
Bahrain,United Arab Emirates,Import,1041807845
Bahrain,United Arab Emirates,Re-Export,247854925
Bahrain,Yemen,Export,23547542
Bahrain,Yemen,Import,2530679
Bahrain,Yemen,Re-Export,818155
