yr,periodDesc,rgDesc,rtTitle,cmdCode,cmdDescE,Subregion,Region,TradeValue,rtLat,rtLon,ptLon,ptLat
2007,2007,Import,Cyprus,11,Products of the milling industry; malt; starches; inulin; wheat gluten,Eastern Asia,Asia,24098,34.9823018,33.1451285,37.977378106878206,73.97804075806764
2007,2007,Import,Cyprus,11,Products of the milling industry; malt; starches; inulin; wheat gluten,Eastern Europe,Europe,88972,34.9823018,33.1451285,51.67568633314729,27.673469819741847
2007,2007,Import,Cyprus,11,Products of the milling industry; malt; starches; inulin; wheat gluten,Northern America,Americas,38339,34.9823018,33.1451285,43.897683433510366,-100.08947125585888
2007,2007,Import,Cyprus,11,Products of the milling industry; malt; starches; inulin; wheat gluten,Northern Europe,Europe,1271864,34.9823018,33.1451285,59.36075159783851,25.01346951967388
2007,2007,Import,Cyprus,11,Products of the milling industry; malt; starches; inulin; wheat gluten,South-eastern Asia,Asia,24493,34.9823018,33.1451285,10.528384761701911,103.08333472012376
2007,2007,Import,Cyprus,11,Products of the milling industry; malt; starches; inulin; wheat gluten,Southern Asia,Asia,23368,34.9823018,33.1451285,25.499703063807168,75.5024015339642
2007,2007,Import,Cyprus,11,Products of the milling industry; malt; starches; inulin; wheat gluten,Southern Europe,Europe,1703068,34.9823018,33.1451285,40.12399607988535,20.742583178432696
2007,2007,Import,Cyprus,11,Products of the milling industry; malt; starches; inulin; wheat gluten,Sub-Saharan Africa,Africa,226,34.9823018,33.1451285,6.06272746187266,22.727528470146083
2007,2007,Import,Cyprus,11,Products of the milling industry; malt; starches; inulin; wheat gluten,Western Europe,Europe,3924851,34.9823018,33.1451285,47.92172048214207,7.866753258497997
2007,2007,Import,Cyprus,11,Products of the milling industry; malt; starches; inulin; wheat gluten,World,World,7106875,34.9823018,33.1451285,,
