yr,periodDesc,rgDesc,rtTitle,cmdCode,cmdDescE,Subregion,Region,TradeValue,rtLat,rtLon,ptLon,ptLat
2015,2015,Export,United Arab Emirates,35,Albuminoidal substances; modified starches; glues; enzymes,Australia and New Zealand,Oceania,915130,24.0002488,53.9994829,-16.85099460447687,133.4130365630627
2015,2015,Export,United Arab Emirates,35,Albuminoidal substances; modified starches; glues; enzymes,Southern Europe,Europe,35576,24.0002488,53.9994829,40.12399607988535,20.742583178432696
2015,2015,Export,United Arab Emirates,35,Albuminoidal substances; modified starches; glues; enzymes,Sub-Saharan Africa,Africa,3031216,24.0002488,53.9994829,6.06272746187266,22.727528470146083
2015,2015,Export,United Arab Emirates,35,Albuminoidal substances; modified starches; glues; enzymes,Sudan,Sudan,536255,24.0002488,53.9994829,,
2015,2015,Export,United Arab Emirates,35,Albuminoidal substances; modified starches; glues; enzymes,Tunisia,Tunisia,526,24.0002488,53.9994829,,
2015,2015,Export,United Arab Emirates,35,Albuminoidal substances; modified starches; glues; enzymes,Western Asia,Asia,594289,24.0002488,53.9994829,26.42921218083572,52.86847103284948
2015,2015,Export,United Arab Emirates,35,Albuminoidal substances; modified starches; glues; enzymes,Western Europe,Europe,29891,24.0002488,53.9994829,47.92172048214207,7.866753258497997
2015,2015,Export,United Arab Emirates,35,Albuminoidal substances; modified starches; glues; enzymes,World,World,26997763,24.0002488,53.9994829,,
2015,2015,Export,United Arab Emirates,35,Albuminoidal substances; modified starches; glues; enzymes,Afghanistan, Afghanistan,250609,24.0002488,53.9994829,,
2015,2015,Export,United Arab Emirates,35,Albuminoidal substances; modified starches; glues; enzymes,Algeria, Algeria,1022245,24.0002488,53.9994829,,
2015,2015,Export,United Arab Emirates,35,Albuminoidal substances; modified starches; glues; enzymes,Azerbaijan, Azerbaijan,115612,24.0002488,53.9994829,,
2015,2015,Export,United Arab Emirates,35,Albuminoidal substances; modified starches; glues; enzymes,Bahrain, Bahrain,846432,24.0002488,53.9994829,,
2015,2015,Export,United Arab Emirates,35,Albuminoidal substances; modified starches; glues; enzymes,Comoros, Comoros,14801,24.0002488,53.9994829,,
2015,2015,Export,United Arab Emirates,35,Albuminoidal substances; modified starches; glues; enzymes,Cyprus, Cyprus,100,24.0002488,53.9994829,,
2015,2015,Export,United Arab Emirates,35,Albuminoidal substances; modified starches; glues; enzymes,Djibouti, Djibouti,116837,24.0002488,53.9994829,,
2015,2015,Export,United Arab Emirates,35,Albuminoidal substances; modified starches; glues; enzymes,Georgia, Georgia,88804,24.0002488,53.9994829,,
2015,2015,Export,United Arab Emirates,35,Albuminoidal substances; modified starches; glues; enzymes,Iraq, Iraq,2473740,24.0002488,53.9994829,,
2015,2015,Export,United Arab Emirates,35,Albuminoidal substances; modified starches; glues; enzymes,Jordan, Jordan,25745,24.0002488,53.9994829,,
2015,2015,Export,United Arab Emirates,35,Albuminoidal substances; modified starches; glues; enzymes,Kuwait, Kuwait,815617,24.0002488,53.9994829,,
2015,2015,Export,United Arab Emirates,35,Albuminoidal substances; modified starches; glues; enzymes,Lebanon, Lebanon,340816,24.0002488,53.9994829,,
2015,2015,Export,United Arab Emirates,35,Albuminoidal substances; modified starches; glues; enzymes,Libya, Libya,77265,24.0002488,53.9994829,,
2015,2015,Export,United Arab Emirates,35,Albuminoidal substances; modified starches; glues; enzymes,Mauritania, Mauritania,2815,24.0002488,53.9994829,,
2015,2015,Export,United Arab Emirates,35,Albuminoidal substances; modified starches; glues; enzymes,Morocco, Morocco,26355,24.0002488,53.9994829,,
2015,2015,Export,United Arab Emirates,35,Albuminoidal substances; modified starches; glues; enzymes,Oman, Oman,4147904,24.0002488,53.9994829,,
2015,2015,Export,United Arab Emirates,35,Albuminoidal substances; modified starches; glues; enzymes,Pakistan, Pakistan,298468,24.0002488,53.9994829,,
2015,2015,Export,United Arab Emirates,35,Albuminoidal substances; modified starches; glues; enzymes,Qatar, Qatar,948539,24.0002488,53.9994829,,
2015,2015,Export,United Arab Emirates,35,Albuminoidal substances; modified starches; glues; enzymes,Saudi Arabia, Saudi Arabia,640592,24.0002488,53.9994829,,
2015,2015,Export,United Arab Emirates,35,Albuminoidal substances; modified starches; glues; enzymes,Yemen, Yemen,7961,24.0002488,53.9994829,,
