yr,periodDesc,rgDesc,rtTitle,cmdCode,cmdDescE,Subregion_export,Region_export,TradeValue_export,rtLat,rtLon,ptLon,ptLat,mid,Subregion_import,Region_import,TradeValue_import
2015.0,2015.0,Export,Iraq,1.0,Live animals,World,World,42000.0,33.0955793,44.1749775,,,12015Iraq,,,
2015.0,2015.0,Export,Iraq,3.0,"Fish and crustaceans, molluscs and other aquatic invertebrates",World,World,33600.0,33.0955793,44.1749775,,,32015Iraq,,,
2015.0,2015.0,Export,Iraq,5.0,"Products of animal origin, not elsewhere specified",World,World,2168250.0,33.0955793,44.1749775,,,52015Iraq,,,
2015.0,2015.0,Export,Iraq,8.0,Edible fruit and nuts; peel of citrus fruit or melons,World,World,2095740.0,33.0955793,44.1749775,,,82015Iraq,,,
2015.0,2015.0,Export,Iraq,12.0,Oil seeds and oleaginous fruits,World,World,36280.0,33.0955793,44.1749775,,,122015Iraq,,,
2015.0,2015.0,Export,Iraq,17.0,Sugars and sugar confectionery,World,World,279000.0,33.0955793,44.1749775,,,172015Iraq,,,
2015.0,2015.0,Export,Iraq,20.0,"Preparations of vegetables, fruit or nuts",World,World,975800.0,33.0955793,44.1749775,,,202015Iraq,,,
2015.0,2015.0,Export,Iraq,27.0,"Mineral fuels, mineral oils and products of their distillation",World,World,49297490954.0,33.0955793,44.1749775,,,272015Iraq,,,
2015.0,2015.0,Export,Iraq,39.0,Plastics and articles thereof,World,World,35000.0,33.0955793,44.1749775,,,392015Iraq,,,
2015.0,2015.0,Export,Iraq,41.0,Raw hides and skins (other than fur skins) and leather,World,World,8917681.0,33.0955793,44.1749775,,,412015Iraq,,,
2015.0,2015.0,Export,Iraq,51.0,"Wool, fine or coarse animal hair; horsehair yarn and woven fabric",World,World,30000.0,33.0955793,44.1749775,,,512015Iraq,,,
2015.0,2015.0,Export,Iraq,57.0,Carpets and other textile floor coverings,World,World,107492.0,33.0955793,44.1749775,,,572015Iraq,,,
