rtTitle,Subregion,rgDesc,TradeValue
Syria,Algeria,Export,177647496
Syria,Algeria,Import,9179881
Syria,Armenia,Export,1041071
Syria,Armenia,Import,3210874
Syria,Azerbaijan,Export,510558
Syria,Azerbaijan,Import,62902460
Syria,Bahrain,Export,15520203
Syria,Bahrain,Import,7537651
Syria,Cyprus,Export,98426258
Syria,Cyprus,Import,5222102
Syria,Djibouti,Export,1323654
Syria,Djibouti,Import,1006950
Syria,Georgia,Export,11012935
Syria,Georgia,Import,28467751
Syria,Iraq,Export,2109654372
Syria,Iraq,Import,403600193
Syria,Jordan,Export,619064584
Syria,Jordan,Import,346041970
Syria,Kuwait,Export,231487049
Syria,Kuwait,Import,160604797
Syria,Lebanon,Export,762094561
Syria,Lebanon,Import,521905233
Syria,Libya,Export,151392311
Syria,Libya,Import,164666719
Syria,Malta,Export,756349
Syria,Mauritania,Export,6083306
Syria,Morocco,Export,30808245
Syria,Morocco,Import,101813701
Syria,Oman,Export,10304604
Syria,Oman,Import,31527356
Syria,Pakistan,Export,136162441
Syria,Pakistan,Import,103121767
Syria,Qatar,Export,100073565
Syria,Qatar,Import,109772022
Syria,Saudi Arabia,Export,1459113923
Syria,Saudi Arabia,Import,1358179244
Syria,United Arab Emirates,Export,200310695
Syria,United Arab Emirates,Import,662804431
Syria,World,Export,22047890316
Syria,World,Import,28925905157
Syria,Yemen,Export,90364863
Syria,Yemen,Import,11796811
