yr,periodDesc,rgDesc,rtTitle,ptTitle,cmdCode,cmdDescE,TradeValue,Unnamed: 0,rtLat,rtLon,ptLat,ptLon
2005,2005.0,Export,Malta,World,35.0,Albuminoidal substances; modified starches; glues; enzymes,165883.0,,35.8885993,14.4476911,-36.8535712,174.7456809
2005,2005.0,Export,Malta,Australia,35.0,Albuminoidal substances; modified starches; glues; enzymes,7133.0,,35.8885993,14.4476911,-24.7761086,134.755
2005,2005.0,Export,Malta,Bahrain,35.0,Albuminoidal substances; modified starches; glues; enzymes,67.0,,35.8885993,14.4476911,26.1551249,50.5344606
2005,2005.0,Export,Malta,Brazil,35.0,Albuminoidal substances; modified starches; glues; enzymes,92683.0,,35.8885993,14.4476911,-10.3333333,-53.2
2005,2005.0,Export,Malta,France,35.0,Albuminoidal substances; modified starches; glues; enzymes,53752.0,,35.8885993,14.4476911,46.603354,1.8883335
2005,2005.0,Export,Malta,Libya,35.0,Albuminoidal substances; modified starches; glues; enzymes,10557.0,,35.8885993,14.4476911,26.8234472,18.1236723
2005,2005.0,Export,Malta,Tunisia,35.0,Albuminoidal substances; modified starches; glues; enzymes,1691.0,,35.8885993,14.4476911,33.8439408,9.400138
