yr,periodDesc,rgDesc,rtTitle,cmdCode,cmdDescE,Subregion,Region,TradeValue,rtLat,rtLon,ptLon,ptLat
2013,2013,Export,Malta,35,Albuminoidal substances; modified starches; glues; enzymes,Eastern Asia,Asia,1293,35.8885993,14.4476911,37.977378106878206,73.97804075806764
2013,2013,Export,Malta,35,Albuminoidal substances; modified starches; glues; enzymes,Eastern Europe,Europe,6127,35.8885993,14.4476911,51.67568633314729,27.673469819741847
2013,2013,Export,Malta,35,Albuminoidal substances; modified starches; glues; enzymes,Northern America,Americas,743,35.8885993,14.4476911,43.897683433510366,-100.08947125585888
2013,2013,Export,Malta,35,Albuminoidal substances; modified starches; glues; enzymes,South-eastern Asia,Asia,32,35.8885993,14.4476911,10.528384761701911,103.08333472012376
2013,2013,Export,Malta,35,Albuminoidal substances; modified starches; glues; enzymes,Southern Europe,Europe,714,35.8885993,14.4476911,40.12399607988535,20.742583178432696
2013,2013,Export,Malta,35,Albuminoidal substances; modified starches; glues; enzymes,Western Europe,Europe,592,35.8885993,14.4476911,47.92172048214207,7.866753258497997
2013,2013,Export,Malta,35,Albuminoidal substances; modified starches; glues; enzymes,World,World,9642,35.8885993,14.4476911,,
2013,2013,Export,Malta,35,Albuminoidal substances; modified starches; glues; enzymes, Libya, Libya,142,35.8885993,14.4476911,,
