yr,periodDesc,rgDesc,rtTitle,cmdCode,cmdDescE,Sub-region,Region,TradeValue
1999,1999,Import,Algeria,74,Copper and articles thereof,Eastern Asia,Asia,606398
1999,1999,Import,Algeria,74,Copper and articles thereof,Eastern Europe,Europe,7486
1999,1999,Import,Algeria,74,Copper and articles thereof,Latin America and the Caribbean,Americas,25162
1999,1999,Import,Algeria,74,Copper and articles thereof,Northern Africa,Africa,130223
1999,1999,Import,Algeria,74,Copper and articles thereof,Northern America,Americas,266654
1999,1999,Import,Algeria,74,Copper and articles thereof,Northern Europe,Europe,809957
1999,1999,Import,Algeria,74,Copper and articles thereof,South-eastern Asia,Asia,12652
1999,1999,Import,Algeria,74,Copper and articles thereof,Southern Europe,Europe,10922867
1999,1999,Import,Algeria,74,Copper and articles thereof,Western Asia,Asia,8941097
1999,1999,Import,Algeria,74,Copper and articles thereof,Western Europe,Europe,8497408
1999,1999,Import,Algeria,74,Copper and articles thereof,World,World,32429079
