yr,periodDesc,rgDesc,rtTitle,cmdCode,cmdDescE,Subregion,Region,TradeValue,rtLat,rtLon,ptLon,ptLat
2013,2013,Re-Export,Oman,35,Albuminoidal substances; modified starches; glues; enzymes,Southern Asia,Asia,7100,21.0000287,57.0036901,25.499703063807168,75.5024015339642
2013,2013,Re-Export,Oman,35,Albuminoidal substances; modified starches; glues; enzymes,World,World,21657,21.0000287,57.0036901,,
2013,2013,Re-Export,Oman,35,Albuminoidal substances; modified starches; glues; enzymes, United Arab Emirates, United Arab Emirates,14557,21.0000287,57.0036901,,
