yr,periodDesc,rgDesc,rtTitle,cmdCode,cmdDescE,Subregion,Region,TradeValue,rtLat,rtLon,ptLon,ptLat
2018,2018,Import,Yemen,36,Explosives; pyrotechnic products; matches; pyrophoric alloys; certain combustible preparations,Eastern Asia,Asia,127817,16.3471243,47.8915271,37.977378106878206,73.97804075806764
2018,2018,Import,Yemen,36,Explosives; pyrotechnic products; matches; pyrophoric alloys; certain combustible preparations,Egypt,Egypt,10810,16.3471243,47.8915271,,
2018,2018,Import,Yemen,36,Explosives; pyrotechnic products; matches; pyrophoric alloys; certain combustible preparations,South-eastern Asia,Asia,2982,16.3471243,47.8915271,10.528384761701911,103.08333472012376
2018,2018,Import,Yemen,36,Explosives; pyrotechnic products; matches; pyrophoric alloys; certain combustible preparations,World,World,461081,16.3471243,47.8915271,,
2018,2018,Import,Yemen,36,Explosives; pyrotechnic products; matches; pyrophoric alloys; certain combustible preparations, Oman, Oman,74372,16.3471243,47.8915271,,
2018,2018,Import,Yemen,36,Explosives; pyrotechnic products; matches; pyrophoric alloys; certain combustible preparations, Saudi Arabia, Saudi Arabia,3488,16.3471243,47.8915271,,
2018,2018,Import,Yemen,36,Explosives; pyrotechnic products; matches; pyrophoric alloys; certain combustible preparations, United Arab Emirates, United Arab Emirates,22944,16.3471243,47.8915271,,
