yr,periodDesc,rgDesc,rtTitle,cmdCode,cmdDescE,Subregion,Region,TradeValue
2011,2011,Import,Algeria,96,Miscellaneous manufactured articles,Central Asia,Asia,37674
2011,2011,Import,Algeria,96,Miscellaneous manufactured articles,Eastern Asia,Asia,25508762
2011,2011,Import,Algeria,96,Miscellaneous manufactured articles,Eastern Europe,Europe,64691
2011,2011,Import,Algeria,96,Miscellaneous manufactured articles,Latin America and the Caribbean,Americas,114177
2011,2011,Import,Algeria,96,Miscellaneous manufactured articles,Northern Africa,Africa,1596112
2011,2011,Import,Algeria,96,Miscellaneous manufactured articles,Northern America,Americas,586200
2011,2011,Import,Algeria,96,Miscellaneous manufactured articles,Northern Europe,Europe,451767
2011,2011,Import,Algeria,96,Miscellaneous manufactured articles,South-eastern Asia,Asia,1840023
2011,2011,Import,Algeria,96,Miscellaneous manufactured articles,Southern Asia,Asia,408
2011,2011,Import,Algeria,96,Miscellaneous manufactured articles,Southern Europe,Europe,1965625
2011,2011,Import,Algeria,96,Miscellaneous manufactured articles,Sub-Saharan Africa,Africa,1291
2011,2011,Import,Algeria,96,Miscellaneous manufactured articles,Western Asia,Asia,1982925
2011,2011,Import,Algeria,96,Miscellaneous manufactured articles,Western Europe,Europe,9575415
2011,2011,Import,Algeria,96,Miscellaneous manufactured articles,World,World,46607005
