yr,periodDesc,rgDesc,rtTitle,cmdCode,cmdDescE,Subregion,Region,TradeValue,rtLat,rtLon,ptLon,ptLat
2011,2011,Export,Turkey,35,Albuminoidal substances; modified starches; glues; enzymes,Australia and New Zealand,Oceania,15187,38.9597594,34.9249653,-16.85099460447687,133.4130365630627
2011,2011,Export,Turkey,35,Albuminoidal substances; modified starches; glues; enzymes,Central Asia,Asia,8790673,38.9597594,34.9249653,39.89317229901691,61.060280637304274
2011,2011,Export,Turkey,35,Albuminoidal substances; modified starches; glues; enzymes,Eastern Asia,Asia,227144,38.9597594,34.9249653,37.977378106878206,73.97804075806764
2011,2011,Export,Turkey,35,Albuminoidal substances; modified starches; glues; enzymes,Eastern Europe,Europe,18741308,38.9597594,34.9249653,51.67568633314729,27.673469819741847
2011,2011,Export,Turkey,35,Albuminoidal substances; modified starches; glues; enzymes,Egypt,Egypt,2293410,38.9597594,34.9249653,,
2011,2011,Export,Turkey,35,Albuminoidal substances; modified starches; glues; enzymes,Latin America and the Caribbean,Americas,749667,38.9597594,34.9249653,17.925141963241547,-78.01492950057497
2011,2011,Export,Turkey,35,Albuminoidal substances; modified starches; glues; enzymes,Northern America,Americas,485106,38.9597594,34.9249653,43.897683433510366,-100.08947125585888
2011,2011,Export,Turkey,35,Albuminoidal substances; modified starches; glues; enzymes,Northern Europe,Europe,924132,38.9597594,34.9249653,59.36075159783851,25.01346951967388
2011,2011,Export,Turkey,35,Albuminoidal substances; modified starches; glues; enzymes,South-eastern Asia,Asia,247310,38.9597594,34.9249653,10.528384761701911,103.08333472012376
2011,2011,Export,Turkey,35,Albuminoidal substances; modified starches; glues; enzymes,Southern Asia,Asia,43005572,38.9597594,34.9249653,25.499703063807168,75.5024015339642
2011,2011,Export,Turkey,35,Albuminoidal substances; modified starches; glues; enzymes,Southern Europe,Europe,6099043,38.9597594,34.9249653,40.12399607988535,20.742583178432696
2011,2011,Export,Turkey,35,Albuminoidal substances; modified starches; glues; enzymes,Sub-Saharan Africa,Africa,1354176,38.9597594,34.9249653,6.06272746187266,22.727528470146083
2011,2011,Export,Turkey,35,Albuminoidal substances; modified starches; glues; enzymes,Tunisia,Tunisia,157783,38.9597594,34.9249653,,
2011,2011,Export,Turkey,35,Albuminoidal substances; modified starches; glues; enzymes,Western Asia,Asia,5140600,38.9597594,34.9249653,26.42921218083572,52.86847103284948
2011,2011,Export,Turkey,35,Albuminoidal substances; modified starches; glues; enzymes,Western Europe,Europe,4364536,38.9597594,34.9249653,47.92172048214207,7.866753258497997
2011,2011,Export,Turkey,35,Albuminoidal substances; modified starches; glues; enzymes,World,World,135571389,38.9597594,34.9249653,,
