yr,periodDesc,rgDesc,rtTitle,cmdCode,cmdDescE,Subregion,Region,TradeValue,rtLat,rtLon,ptLon,ptLat
1992,1992,Export,Algeria,82,"Tools, implements, cutlery, etc of base metal",World,World,122059,28.0000272,2.9999825,,
1993,1993,Export,Algeria,82,"Tools, implements, cutlery, etc of base metal",World,World,66601,28.0000272,2.9999825,,
1994,1994,Export,Algeria,82,"Tools, implements, cutlery, etc of base metal",World,World,679410,28.0000272,2.9999825,,
1995,1995,Export,Algeria,82,"Tools, implements, cutlery, etc of base metal",World,World,842823,28.0000272,2.9999825,,
1996,1996,Export,Algeria,82,"Tools, implements, cutlery, etc of base metal",World,World,554328,28.0000272,2.9999825,,
1997,1997,Export,Algeria,82,"Tools, implements, cutlery, etc of base metal",World,World,750668,28.0000272,2.9999825,,
1999,1999,Export,Algeria,82,"Tools, implements, cutlery, etc of base metal",World,World,3200610,28.0000272,2.9999825,,
2000,2000,Export,Algeria,82,"Tools, implements, cutlery, etc of base metal",World,World,3550142,28.0000272,2.9999825,,
2001,2001,Export,Algeria,82,"Tools, implements, cutlery, etc of base metal",World,World,1551559,28.0000272,2.9999825,,
2002,2002,Export,Algeria,82,"Tools, implements, cutlery, spoons and forks, of base metal",World,World,2063001,28.0000272,2.9999825,,
2004,2004,Export,Algeria,82,"Tools, implements, cutlery, spoons and forks, of base metal",World,World,4405151,28.0000272,2.9999825,,
2005,2005,Export,Algeria,82,"Tools, implements, cutlery, spoons and forks, of base metal",World,World,1022328,28.0000272,2.9999825,,
2006,2006,Export,Algeria,82,"Tools, implements, cutlery, spoons and forks, of base metal",World,World,1057968,28.0000272,2.9999825,,
2007,2007,Export,Algeria,82,"Tools, implements, cutlery, spoons and forks, of base metal; parts thereof of base metal",World,World,2113641,28.0000272,2.9999825,,
2009,2009,Export,Algeria,82,"Tools, implements, cutlery, spoons and forks, of base metal; parts thereof of base metal",World,World,5694066,28.0000272,2.9999825,,
2010,2010,Export,Algeria,82,"Tools, implements, cutlery, spoons and forks, of base metal; parts thereof of base metal",World,World,4493059,28.0000272,2.9999825,,
2011,2011,Export,Algeria,82,"Tools, implements, cutlery, spoons and forks, of base metal; parts thereof of base metal",World,World,1941723,28.0000272,2.9999825,,
2012,2012,Export,Algeria,82,"Tools, implements, cutlery, spoons and forks, of base metal; parts thereof, of base metal",World,World,5984597,28.0000272,2.9999825,,
2013,2013,Export,Algeria,82,"Tools, implements, cutlery, spoons and forks, of base metal; parts thereof, of base metal",World,World,4330438,28.0000272,2.9999825,,
2014,2014,Export,Algeria,82,"Tools, implements, cutlery, spoons and forks, of base metal; parts thereof, of base metal",World,World,728183,28.0000272,2.9999825,,
2015,2015,Export,Algeria,82,"Tools, implements, cutlery, spoons and forks, of base metal; parts thereof, of base metal",World,World,724978,28.0000272,2.9999825,,
2016,2016,Export,Algeria,82,"Tools, implements, cutlery, spoons and forks, of base metal; parts thereof, of base metal",World,World,908394,28.0000272,2.9999825,,
2017,2017,Export,Algeria,82,"Tools, implements, cutlery, spoons and forks, of base metal; parts thereof, of base metal",World,World,598246,28.0000272,2.9999825,,
1998,1998,Export,Comoros,82,"Tools, implements, cutlery, etc of base metal",World,World,1222,-12.2045176,44.2832964,,
1999,1999,Export,Comoros,82,"Tools, implements, cutlery, etc of base metal",World,World,129,-12.2045176,44.2832964,,
2000,2000,Export,Comoros,82,"Tools, implements, cutlery, etc of base metal",World,World,3335,-12.2045176,44.2832964,,
2001,2001,Export,Comoros,82,"Tools, implements, cutlery, etc of base metal",World,World,32912,-12.2045176,44.2832964,,
2006,2006,Export,Comoros,82,"Tools, implements, cutlery, etc of base metal",World,World,212,-12.2045176,44.2832964,,
2009,2009,Export,Comoros,82,"Tools, implements, cutlery, spoons and forks, of base metal",World,World,61704,-12.2045176,44.2832964,,
2010,2010,Export,Comoros,82,"Tools, implements, cutlery, spoons and forks, of base metal",World,World,149086,-12.2045176,44.2832964,,
2013,2013,Export,Comoros,82,"Tools, implements, cutlery, spoons and forks, of base metal",World,World,5123,-12.2045176,44.2832964,,
2014,2014,Export,Comoros,82,"Tools, implements, cutlery, spoons and forks, of base metal; parts thereof, of base metal",World,World,6640,-12.2045176,44.2832964,,
2015,2015,Export,Comoros,82,"Tools, implements, cutlery, spoons and forks, of base metal; parts thereof, of base metal",World,World,831,-12.2045176,44.2832964,,
2016,2016,Export,Comoros,82,"Tools, implements, cutlery, spoons and forks, of base metal; parts thereof, of base metal",World,World,2722,-12.2045176,44.2832964,,
2018,2018,Export,Comoros,82,"Tools, implements, cutlery, spoons and forks, of base metal; parts thereof, of base metal",World,World,25,-12.2045176,44.2832964,,
2019,2019,Export,Comoros,82,"Tools, implements, cutlery, spoons and forks, of base metal; parts thereof, of base metal",World,World,7248,-12.2045176,44.2832964,,
2020,2020,Export,Comoros,82,"Tools, implements, cutlery, spoons and forks, of base metal; parts thereof, of base metal",World,World,14399,-12.2045176,44.2832964,,
1990,1990,Export,Cyprus,82,"Tools, implements, cutlery, etc of base metal",World,World,3455733,34.9823018,33.1451285,,
1991,1991,Export,Cyprus,82,"Tools, implements, cutlery, etc of base metal",World,World,3067667,34.9823018,33.1451285,,
1992,1992,Export,Cyprus,82,"Tools, implements, cutlery, etc of base metal",World,World,1793065,34.9823018,33.1451285,,
1993,1993,Export,Cyprus,82,"Tools, implements, cutlery, etc of base metal",World,World,1665852,34.9823018,33.1451285,,
1994,1994,Export,Cyprus,82,"Tools, implements, cutlery, etc of base metal",World,World,2031356,34.9823018,33.1451285,,
1995,1995,Export,Cyprus,82,"Tools, implements, cutlery, etc of base metal",World,World,360134,34.9823018,33.1451285,,
1996,1996,Export,Cyprus,82,"Tools, implements, cutlery, etc of base metal",World,World,762245,34.9823018,33.1451285,,
1997,1997,Export,Cyprus,82,"Tools, implements, cutlery, etc of base metal",World,World,354616,34.9823018,33.1451285,,
1998,1998,Export,Cyprus,82,"Tools, implements, cutlery, etc of base metal",World,World,325999,34.9823018,33.1451285,,
1999,1999,Export,Cyprus,82,"Tools, implements, cutlery, etc of base metal",World,World,467260,34.9823018,33.1451285,,
2000,2000,Export,Cyprus,82,"Tools, implements, cutlery, etc of base metal",World,World,694343,34.9823018,33.1451285,,
2001,2001,Export,Cyprus,82,"Tools, implements, cutlery, etc of base metal",World,World,429145,34.9823018,33.1451285,,
2002,2002,Export,Cyprus,82,"Tools, implements, cutlery, spoons and forks, of base metal",World,World,583828,34.9823018,33.1451285,,
