yr,periodDesc,rgDesc,rtTitle,cmdCode,cmdDescE,Subregion,Region,TradeValue,rtLat,rtLon,ptLon,ptLat
2011,2011,Export,Afghanistan,25,Salt; sulfur; earths and stone; plastering materials,Central Asia,Asia,2689,33.7680065,66.2385139,39.89317229901691,61.060280637304274
2011,2011,Export,Afghanistan,25,Salt; sulfur; earths and stone; plastering materials,Eastern Asia,Asia,480950,33.7680065,66.2385139,37.977378106878206,73.97804075806764
2011,2011,Export,Afghanistan,25,Salt; sulfur; earths and stone; plastering materials,Northern America,Americas,200,33.7680065,66.2385139,43.897683433510366,-100.08947125585888
2011,2011,Export,Afghanistan,25,Salt; sulfur; earths and stone; plastering materials,Southern Asia,Asia,284643,33.7680065,66.2385139,25.499703063807168,75.5024015339642
2011,2011,Export,Afghanistan,25,Salt; sulfur; earths and stone; plastering materials,Southern Europe,Europe,127738,33.7680065,66.2385139,40.12399607988535,20.742583178432696
2011,2011,Export,Afghanistan,25,Salt; sulfur; earths and stone; plastering materials,Western Asia,Asia,11718,33.7680065,66.2385139,26.42921218083572,52.86847103284948
2011,2011,Export,Afghanistan,25,Salt; sulfur; earths and stone; plastering materials,World,World,1149301,33.7680065,66.2385139,,
