yr,periodDesc,rgDesc,rtTitle,cmdCode,cmdDescE,Sub-region,Region,TradeValue
2014,2014,Re-Export,Cyprus,65,Headgear and parts thereof,Australia and New Zealand,Oceania,4612
2014,2014,Re-Export,Cyprus,65,Headgear and parts thereof,Central Asia,Asia,774
2014,2014,Re-Export,Cyprus,65,Headgear and parts thereof,Eastern Asia,Asia,9253
2014,2014,Re-Export,Cyprus,65,Headgear and parts thereof,Eastern Europe,Europe,2105
2014,2014,Re-Export,Cyprus,65,Headgear and parts thereof,Northern Africa,Africa,7274
2014,2014,Re-Export,Cyprus,65,Headgear and parts thereof,Northern America,Americas,18442
2014,2014,Re-Export,Cyprus,65,Headgear and parts thereof,Northern Europe,Europe,749
2014,2014,Re-Export,Cyprus,65,Headgear and parts thereof,Southern Europe,Europe,30784
2014,2014,Re-Export,Cyprus,65,Headgear and parts thereof,Sub-Saharan Africa,Africa,2259
2014,2014,Re-Export,Cyprus,65,Headgear and parts thereof,Western Europe,Europe,1137
2014,2014,Re-Export,Cyprus,65,Headgear and parts thereof,World,World,138679
