yr,periodDesc,rgDesc,rtTitle,cmdCode,cmdDescE,Subregion,Region,TradeValue,rtLat,rtLon,ptLon,ptLat
2009,2009,Import,Saudi Arabia,36,Explosives; pyrotechnic products; matches; pyrophoric alloys; certain combustible preparations,Eastern Asia,Asia,782200,25.6242618,42.3528328,37.977378106878206,73.97804075806764
2009,2009,Import,Saudi Arabia,36,Explosives; pyrotechnic products; matches; pyrophoric alloys; certain combustible preparations,Eastern Europe,Europe,2080711,25.6242618,42.3528328,51.67568633314729,27.673469819741847
2009,2009,Import,Saudi Arabia,36,Explosives; pyrotechnic products; matches; pyrophoric alloys; certain combustible preparations,Northern America,Americas,2280994,25.6242618,42.3528328,43.897683433510366,-100.08947125585888
2009,2009,Import,Saudi Arabia,36,Explosives; pyrotechnic products; matches; pyrophoric alloys; certain combustible preparations,Northern Europe,Europe,843272,25.6242618,42.3528328,59.36075159783851,25.01346951967388
2009,2009,Import,Saudi Arabia,36,Explosives; pyrotechnic products; matches; pyrophoric alloys; certain combustible preparations,South-eastern Asia,Asia,33336,25.6242618,42.3528328,10.528384761701911,103.08333472012376
2009,2009,Import,Saudi Arabia,36,Explosives; pyrotechnic products; matches; pyrophoric alloys; certain combustible preparations,Western Europe,Europe,85810245,25.6242618,42.3528328,47.92172048214207,7.866753258497997
2009,2009,Import,Saudi Arabia,36,Explosives; pyrotechnic products; matches; pyrophoric alloys; certain combustible preparations,World,World,95024897,25.6242618,42.3528328,,
2009,2009,Import,Saudi Arabia,36,Explosives; pyrotechnic products; matches; pyrophoric alloys; certain combustible preparations, Pakistan, Pakistan,292025,25.6242618,42.3528328,,
2009,2009,Import,Saudi Arabia,36,Explosives; pyrotechnic products; matches; pyrophoric alloys; certain combustible preparations, United Arab Emirates, United Arab Emirates,1787352,25.6242618,42.3528328,,
